proveedor,centro_distribucion,laboratorio,cum,descripcion,precio_proveedor,principio_activo,precio_maximo_venta,circular_origen,ratio_precio_vs_regulado,diferencia_valor,diferencia_pct
DISFARMA,GIRON,LEGRAND,20047167-05,AMLODIPINO+VALSARTAN 5MG+80MG TAB CX30 (CARDIK A) - LEGRAND,16350,AMLODIPINO+VALSARTAN,27888.0,Circular 19 de 2024,0.5862736660929432,-11538.0,-41.37263339070568
DISFARMA,BOGOTA,LEGRAND,20048020-05,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN 10MG+12.5MG+160MG TAB CX30 (CARDIK 3) - LEGRAND,30300,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN,61056.0,Circular 19 de 2024,0.4962657232704403,-30756.0,-50.37342767295597
DISFARMA,CALI,LEGRAND,20048020-05,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN 10MG+12.5MG+160MG TAB CX30 (CARDIK 3) - LEGRAND,30300,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN,61056.0,Circular 19 de 2024,0.4962657232704403,-30756.0,-50.37342767295597
DISFARMA,GIRON,LEGRAND,20048020-05,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN 10MG+12.5MG+160MG TAB CX30 (CARDIK 3) - LEGRAND,30300,AMLODIPINO+HIDROCLOROTIAZIDA+VALSARTAN,61056.0,Circular 19 de 2024,0.4962657232704403,-30756.0,-50.37342767295597
DISFARMA,GIRON,NOVARTIS,20048478-01,RUXOLITINIB 20MG TAB CX60 (JAKAVI) - NOVARTIS,24720000,RUXOLITINIB,25312068.0,Circular 19 de 2024,0.9766092600572975,-592068.0,-2.339073994270243
DISFARMA,BOGOTA,CLOSTER PHARMA,20048719-08,IRBESARTAN 150MG TAB CX30 (CORIONAL) - CLOSTER PHARMA,22320,IRBESARTAN,22365.0,Circular 19 de 2024,0.9979879275653923,-45.0,-0.2012072434607646
DISFARMA,CALI,GILEAD,20049640-06,ANFOTERICINA B LIPOSOMAL 50MG POL INY VIAL CX10 (AMBISOME) - GILEAD,5430000,ANFOTERICINA B LIPOSOMAL,5895740.0,Circular 19 de 2024,0.9210039791442635,-465740.0,-7.899602085573651
DISFARMA,GIRON,GILEAD,20049640-06,ANFOTERICINA B LIPOSOMAL 50MG POL INY VIAL CX10 (AMBISOME) - GILEAD,5430000,ANFOTERICINA B LIPOSOMAL,5895740.0,Circular 19 de 2024,0.9210039791442635,-465740.0,-7.899602085573651
DISFARMA,CALI,GRUNENTHAL,20049941-07,TAPENTADOL 150MG TAB LIB PRO CX60 (PALEXIS RETARD) - GRUNENTHAL,349800,TAPENTADOL,357840.0,Circular 19 de 2024,0.9775318578135479,-8040.0,-2.2468142186452047
DISFARMA,GIRON,GRUNENTHAL,20049941-07,TAPENTADOL 150MG TAB LIB PRO CX60 (PALEXIS RETARD) - GRUNENTHAL,349800,TAPENTADOL,357840.0,Circular 19 de 2024,0.9775318578135479,-8040.0,-2.2468142186452047
DISFARMA,BOGOTA,GRUNENTHAL,20049944-07,TAPENTADOL 100MG TAB LIB PRO CX60 (PALEXIS RETARD) - GRUNENTHAL,236700,TAPENTADOL,238560.0,Circular 19 de 2024,0.9922032193158954,-1860.0,-0.7796780684104627
DISFARMA,CALI,GRUNENTHAL,20049944-07,TAPENTADOL 100MG TAB LIB PRO CX60 (PALEXIS RETARD) - GRUNENTHAL,236700,TAPENTADOL,238560.0,Circular 19 de 2024,0.9922032193158954,-1860.0,-0.7796780684104627
DISFARMA,GIRON,GRUNENTHAL,20049944-07,TAPENTADOL 100MG TAB LIB PRO CX60 (PALEXIS RETARD) - GRUNENTHAL,236700,TAPENTADOL,238560.0,Circular 19 de 2024,0.9922032193158954,-1860.0,-0.7796780684104627
DISFARMA,BOGOTA,GRUNENTHAL,20049946-06,TAPENTADOL 50MG C*30 TAB (PALEXIS) - GRUNENTHAL,63000,TAPENTADOL,64740.0,Circular 19 de 2024,0.9731232622798888,-1740.0,-2.6876737720111215
DISFARMA,CALI,GRUNENTHAL,20049946-06,TAPENTADOL 50MG C*30 TAB (PALEXIS) - GRUNENTHAL,63000,TAPENTADOL,64740.0,Circular 19 de 2024,0.9731232622798888,-1740.0,-2.6876737720111215
DISFARMA,GIRON,GRUNENTHAL,20049946-06,TAPENTADOL 50MG C*30 TAB (PALEXIS) - GRUNENTHAL,63000,TAPENTADOL,64740.0,Circular 19 de 2024,0.9731232622798888,-1740.0,-2.6876737720111215
DISFARMA,CALI,PFIZER,20050749-27,AXITINIB 5MG TAB FCOX60 (INLYTA) - PFIZER,12807360,AXITINIB,15459021.0,Circular 19 de 2024,0.8284716089071876,-2651661.0,-17.15283910928124
DISFARMA,GIRON,PFIZER,20050749-27,AXITINIB 5MG TAB FCOX60 (INLYTA) - PFIZER,12807360,AXITINIB,15459021.0,Circular 19 de 2024,0.8284716089071876,-2651661.0,-17.15283910928124
DISFARMA,BOGOTA,PROCAPS,20051749-01,ACIDO IBANDRONICO 6MG/6ML SOL INY VIALX6ML CX1 (DRONIBAN) - PROCAPS,122513,ACIDO IBANDRONICO,510520.44,Circular 19 de 2024,0.239976679484175,-388007.44,-76.0023320515825
DISFARMA,CALI,PROCAPS,20051749-01,ACIDO IBANDRONICO 6MG/6ML SOL INY VIALX6ML CX1 (DRONIBAN) - PROCAPS,122513,ACIDO IBANDRONICO,510520.44,Circular 19 de 2024,0.239976679484175,-388007.44,-76.0023320515825
DISFARMA,GIRON,PROCAPS,20051749-01,ACIDO IBANDRONICO 6MG/6ML SOL INY VIALX6ML CX1 (DRONIBAN) - PROCAPS,122513,ACIDO IBANDRONICO,510520.44,Circular 19 de 2024,0.239976679484175,-388007.44,-76.0023320515825
DISFARMA,BOGOTA,NOVAMED,20052210-01,LEVONORGESTREL 0.75MG TAB CX2 (LIBELLE) - NOVAMED,6000,LEVONORGESTREL,17414.85,Circular 19 de 2024,0.34453354464724073,-11414.849999999999,-65.54664553527593
DISFARMA,CALI,NOVAMED,20052210-01,LEVONORGESTREL 0.75MG TAB CX2 (LIBELLE) - NOVAMED,6000,LEVONORGESTREL,17414.85,Circular 19 de 2024,0.34453354464724073,-11414.849999999999,-65.54664553527593
DISFARMA,GIRON,NOVAMED,20052210-01,LEVONORGESTREL 0.75MG TAB CX2 (LIBELLE) - NOVAMED,6000,LEVONORGESTREL,17414.85,Circular 19 de 2024,0.34453354464724073,-11414.849999999999,-65.54664553527593
DISFARMA,CALI,GRUNENTHAL,20052257-11,TAPENTADOL 25MG C*60 TAB LIB PRO (PALEXIS RETARD) - GRUNENTHAL,59520,TAPENTADOL,59640.0,Circular 19 de 2024,0.9979879275653923,-120.0,-0.2012072434607646
DISFARMA,CALI,MK,20052504-21,CILOSTAZOL 100MG TAB CX300 (ANGIOVAN) - MK,304500,CILOSTAZOL,652500.0,Circular 19 de 2024,0.4666666666666667,-348000.0,-53.333333333333336
DISFARMA,GIRON,MK,20052504-21,CILOSTAZOL 100MG TAB CX300 (ANGIOVAN) - MK,304500,CILOSTAZOL,652500.0,Circular 19 de 2024,0.4666666666666667,-348000.0,-53.333333333333336
DISFARMA,BOGOTA,MK,20052505-22,CILOSTAZOL 50MG TAB CX300 (ANGIOVAN) - MK,171600,CILOSTAZOL,326250.0,Circular 19 de 2024,0.5259770114942529,-154650.0,-47.40229885057472
DISFARMA,CALI,MK,20052505-22,CILOSTAZOL 50MG TAB CX300 (ANGIOVAN) - MK,171600,CILOSTAZOL,326250.0,Circular 19 de 2024,0.5259770114942529,-154650.0,-47.40229885057472
DISFARMA,GIRON,MK,20052505-22,CILOSTAZOL 50MG TAB CX300 (ANGIOVAN) - MK,171600,CILOSTAZOL,326250.0,Circular 19 de 2024,0.5259770114942529,-154650.0,-47.40229885057472
DISFARMA,BOGOTA,ALKEM,20052592-04,TACROLIMUS 5MG CAP CX50 (PREJOTAC) - ALKEM,521350,TACROLIMUS,1139860.0,Circular 19 de 2024,0.45738073096696086,-618510.0,-54.261926903303916
DISFARMA,CALI,ALKEM,20052592-04,TACROLIMUS 5MG CAP CX50 (PREJOTAC) - ALKEM,521350,TACROLIMUS,1139860.0,Circular 19 de 2024,0.45738073096696086,-618510.0,-54.261926903303916
DISFARMA,GIRON,ALKEM,20052592-04,TACROLIMUS 5MG CAP CX50 (PREJOTAC) - ALKEM,521350,TACROLIMUS,1139860.0,Circular 19 de 2024,0.45738073096696086,-618510.0,-54.261926903303916
DISFARMA,GIRON,ROPSOHN,20053624-01,IRINOTECAN 100MG/5ML SOL INY VIALX5ML CX1 - ROPSOHN,72110,IRINOTECAN,109683.0,Circular 19 de 2024,0.6574400773137131,-37573.0,-34.25599226862868
DISFARMA,BOGOTA,ASTRAZENECA,200541-11,METOPROLOL SUCCINATO 50MG TAB LIB PRO CX30 (BETALOC ZOK) - ASTRAZENECA,16800,METOPROLOL SUCCINATO,18525.0,Circular 19 de 2024,0.9068825910931174,-1725.0,-9.31174089068826
DISFARMA,CALI,ASTRAZENECA,200541-11,METOPROLOL SUCCINATO 50MG TAB LIB PRO CX30 (BETALOC ZOK) - ASTRAZENECA,16800,METOPROLOL SUCCINATO,18525.0,Circular 19 de 2024,0.9068825910931174,-1725.0,-9.31174089068826
DISFARMA,GIRON,ASTRAZENECA,200541-11,METOPROLOL SUCCINATO 50MG TAB LIB PRO CX30 (BETALOC ZOK) - ASTRAZENECA,16800,METOPROLOL SUCCINATO,18525.0,Circular 19 de 2024,0.9068825910931174,-1725.0,-9.31174089068826
DISFARMA,BOGOTA,LAFRANCOL,20055000-01,DIENOGEST+ETINILESTRADIOL 2MG+0.02MG C*28 TAB (BELLAFACE SUAVE) - LAFRANCOL,14672,DIENOGEST+ETINILESTRADIOL,15279.35,Circular 19 de 2024,0.9602502724265103,-607.3500000000004,-3.9749727573489735
DISFARMA,CALI,LAFRANCOL,20055000-01,DIENOGEST+ETINILESTRADIOL 2MG+0.02MG C*28 TAB (BELLAFACE SUAVE) - LAFRANCOL,14672,DIENOGEST+ETINILESTRADIOL,15279.35,Circular 19 de 2024,0.9602502724265103,-607.3500000000004,-3.9749727573489735
DISFARMA,GIRON,LAFRANCOL,20055000-01,DIENOGEST+ETINILESTRADIOL 2MG+0.02MG C*28 TAB (BELLAFACE SUAVE) - LAFRANCOL,14672,DIENOGEST+ETINILESTRADIOL,15279.35,Circular 19 de 2024,0.9602502724265103,-607.3500000000004,-3.9749727573489735
DISFARMA,BOGOTA,NOVARTIS,20055293-01,RUXOLITINIB 5MG TAB CX60 (JAKAVI) - NOVARTIS,6327600,RUXOLITINIB,6328017.0,Circular 19 de 2024,0.9999341025790544,-417.0,-0.006589742094561377
DISFARMA,CALI,NOVARTIS,20055293-01,RUXOLITINIB 5MG TAB CX60 (JAKAVI) - NOVARTIS,6327600,RUXOLITINIB,6328017.0,Circular 19 de 2024,0.9999341025790544,-417.0,-0.006589742094561377
DISFARMA,GIRON,NOVARTIS,20055293-01,RUXOLITINIB 5MG TAB CX60 (JAKAVI) - NOVARTIS,6327600,RUXOLITINIB,6328017.0,Circular 19 de 2024,0.9999341025790544,-417.0,-0.006589742094561377
DISFARMA,BOGOTA,NOVARTIS,20055348-02,RUXOLITINIB 15MG TAB CX60 (JAKAVI) - NOVARTIS,18780000,RUXOLITINIB,18984051.0,Circular 19 de 2024,0.9892514511260004,-204051.0,-1.0748548873999548
DISFARMA,CALI,NOVARTIS,20055348-02,RUXOLITINIB 15MG TAB CX60 (JAKAVI) - NOVARTIS,18780000,RUXOLITINIB,18984051.0,Circular 19 de 2024,0.9892514511260004,-204051.0,-1.0748548873999548
DISFARMA,BOGOTA,EUROFARMA,20055512-06,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+150MG TAB CX30 (BEZART H) - EUROFARMA,8190,HIDROCLOROTIAZIDA+IRBESARTAN,30420.0,Circular 19 de 2024,0.2692307692307692,-22230.0,-73.07692307692307
DISFARMA,BOGOTA,EUROFARMA,20055513-09,HIDROCLOROTIAZIDA+IRBESARTAN 12.5MG+300MG TAB CX30 (BEZART H) - EUROFARMA,15600,HIDROCLOROTIAZIDA+IRBESARTAN,60840.0,Circular 19 de 2024,0.2564102564102564,-45240.0,-74.35897435897436
DISFARMA,BOGOTA,MSN,20056041-17,TELMISARTAN 40MG TAB CX30 (RENANGIO) - MSN,5400,TELMISARTAN,15648.0,Circular 19 de 2024,0.3450920245398773,-10248.0,-65.49079754601227
DISFARMA,CALI,MSN,20056041-17,TELMISARTAN 40MG TAB CX30 (RENANGIO) - MSN,5400,TELMISARTAN,15648.0,Circular 19 de 2024,0.3450920245398773,-10248.0,-65.49079754601227
DISFARMA,GIRON,MSN,20056041-17,TELMISARTAN 40MG TAB CX30 (RENANGIO) - MSN,5400,TELMISARTAN,15648.0,Circular 19 de 2024,0.3450920245398773,-10248.0,-65.49079754601227
DISFARMA,BOGOTA,MSN,20056044-06,TELMISARTAN 80MG TAB CX30 (RENANGIO) - MSN,9600,TELMISARTAN,31296.0,Circular 19 de 2024,0.3067484662576687,-21696.0,-69.32515337423312
DISFARMA,CALI,MSN,20056044-06,TELMISARTAN 80MG TAB CX30 (RENANGIO) - MSN,9600,TELMISARTAN,31296.0,Circular 19 de 2024,0.3067484662576687,-21696.0,-69.32515337423312
DISFARMA,GIRON,MSN,20056044-06,TELMISARTAN 80MG TAB CX30 (RENANGIO) - MSN,9600,TELMISARTAN,31296.0,Circular 19 de 2024,0.3067484662576687,-21696.0,-69.32515337423312
DISFARMA,BOGOTA,MSN,20056052-22,CLOPIDOGREL 75MG TAB CX30 (PLATEMAX) - MSN,2640,CLOPIDOGREL,46215.0,Circular 19 de 2024,0.057124310288867254,-43575.0,-94.28756897111327
DISFARMA,CALI,MSN,20056052-22,CLOPIDOGREL 75MG TAB CX30 (PLATEMAX) - MSN,2640,CLOPIDOGREL,46215.0,Circular 19 de 2024,0.057124310288867254,-43575.0,-94.28756897111327
DISFARMA,GIRON,MSN,20056052-22,CLOPIDOGREL 75MG TAB CX30 (PLATEMAX) - MSN,2640,CLOPIDOGREL,46215.0,Circular 19 de 2024,0.057124310288867254,-43575.0,-94.28756897111327
DISFARMA,BOGOTA,PFIZER,20056375-05,AXITINIB 1MG TAB FCOX180 (INLYTA) - PFIZER,7919130,AXITINIB,9275412.6,Circular 19 de 2024,0.8537765748555488,-1356282.5999999996,-14.622342514445123
DISFARMA,BOGOTA,PROCAPS,20057024-01,CLORMADINONA+ETINILESTRADIOL 2MG+0.02MG TAB CX28 (ADELLA MINI) - PROCAPS,16800,CLORMADINONA+ETINILESTRADIOL,25270.76,Circular 19 de 2024,0.6647999506148609,-8470.759999999998,-33.520004938513914
DISFARMA,CALI,PROCAPS,20057024-01,CLORMADINONA+ETINILESTRADIOL 2MG+0.02MG TAB CX28 (ADELLA MINI) - PROCAPS,16800,CLORMADINONA+ETINILESTRADIOL,25270.76,Circular 19 de 2024,0.6647999506148609,-8470.759999999998,-33.520004938513914
DISFARMA,GIRON,PROCAPS,20057024-01,CLORMADINONA+ETINILESTRADIOL 2MG+0.02MG TAB CX28 (ADELLA MINI) - PROCAPS,16800,CLORMADINONA+ETINILESTRADIOL,25270.76,Circular 19 de 2024,0.6647999506148609,-8470.759999999998,-33.520004938513914
DISFARMA,CALI,BIOFLUIDOS & FARMA,20057153-02,LINEZOLID 2MG/ML SOL INY BOLX300ML CX2 (BIOZOLIDA) - BIOFLUIDOS & FARMA,60626,LINEZOLID,286248.0,Circular 19 de 2024,0.2117953662558341,-225622.0,-78.82046337441659
DISFARMA,GIRON,BIOFLUIDOS & FARMA,20057153-02,LINEZOLID 2MG/ML SOL INY BOLX300ML CX2 (BIOZOLIDA) - BIOFLUIDOS & FARMA,60626,LINEZOLID,286248.0,Circular 19 de 2024,0.2117953662558341,-225622.0,-78.82046337441659
DISFARMA,BOGOTA,NOVARTIS,20058285-01,GLICOPIRRONIO BROMURO 50MCG C*30 CAP INH + DISP (SEEBRI BREEZHALER) - NOVARTIS,119970,GLICOPIRRONIO BROMURO,121605.0,Circular 19 de 2024,0.9865548291599852,-1635.0,-1.3445170840014802
DISFARMA,CALI,NOVARTIS,20058285-01,GLICOPIRRONIO BROMURO 50MCG C*30 CAP INH + DISP (SEEBRI BREEZHALER) - NOVARTIS,119970,GLICOPIRRONIO BROMURO,121605.0,Circular 19 de 2024,0.9865548291599852,-1635.0,-1.3445170840014802
DISFARMA,GIRON,NOVARTIS,20058285-01,GLICOPIRRONIO BROMURO 50MCG C*30 CAP INH + DISP (SEEBRI BREEZHALER) - NOVARTIS,119970,GLICOPIRRONIO BROMURO,121605.0,Circular 19 de 2024,0.9865548291599852,-1635.0,-1.3445170840014802
DISFARMA,BOGOTA,SALUS PHARMA,20059782-05,MEMANTINA 10MG TAB CX100 (ALZANTINA) - SALUS PHARMA,17600,MEMANTINA,214690.0,Circular 19 de 2024,0.08197866691508687,-197090.0,-91.80213330849132
DISFARMA,GIRON,SALUS PHARMA,20059782-05,MEMANTINA 10MG TAB CX100 (ALZANTINA) - SALUS PHARMA,17600,MEMANTINA,214690.0,Circular 19 de 2024,0.08197866691508687,-197090.0,-91.80213330849132
DISFARMA,BOGOTA,TECNOQUIMICAS,20059984-21,MEMANTINA 20MG TAB CX300 (MODUALZ) - TECNOQUIMICAS,203700,MEMANTINA,1288140.0,Circular 19 de 2024,0.15813498532768178,-1084440.0,-84.18650146723182
DISFARMA,CALI,TECNOQUIMICAS,20059984-21,MEMANTINA 20MG TAB CX300 (MODUALZ) - TECNOQUIMICAS,203700,MEMANTINA,1288140.0,Circular 19 de 2024,0.15813498532768178,-1084440.0,-84.18650146723182
DISFARMA,BOGOTA,HUMAN BIOSCIENCE,20060914-01,BICALUTAMIDA 150MG TAB CX28 (HB ONCOPROST) - HUMAN BIOSCIENCE,75208,BICALUTAMIDA,383124.0,Circular 19 de 2024,0.19630198055981876,-307916.0,-80.36980194401812
DISFARMA,CALI,HUMAN BIOSCIENCE,20060914-01,BICALUTAMIDA 150MG TAB CX28 (HB ONCOPROST) - HUMAN BIOSCIENCE,75208,BICALUTAMIDA,383124.0,Circular 19 de 2024,0.19630198055981876,-307916.0,-80.36980194401812
DISFARMA,GIRON,HUMAN BIOSCIENCE,20060914-01,BICALUTAMIDA 150MG TAB CX28 (HB ONCOPROST) - HUMAN BIOSCIENCE,75208,BICALUTAMIDA,383124.0,Circular 19 de 2024,0.19630198055981876,-307916.0,-80.36980194401812
DISFARMA,BOGOTA,ASOFARMA,20061379-01,TEMOZOLAMIDA 250MG CAP FCOX5 CX1 (DRALITEM) - ASOFARMA,384475,TEMOZOLAMIDA,2193900.0,Circular 19 de 2024,0.17524727653949587,-1809425.0,-82.47527234605042
DISFARMA,CALI,ASOFARMA,20061379-01,TEMOZOLAMIDA 250MG CAP FCOX5 CX1 (DRALITEM) - ASOFARMA,384475,TEMOZOLAMIDA,2193900.0,Circular 19 de 2024,0.17524727653949587,-1809425.0,-82.47527234605042
DISFARMA,GIRON,ASOFARMA,20061379-01,TEMOZOLAMIDA 250MG CAP FCOX5 CX1 (DRALITEM) - ASOFARMA,384475,TEMOZOLAMIDA,2193900.0,Circular 19 de 2024,0.17524727653949587,-1809425.0,-82.47527234605042
DISFARMA,BOGOTA,BOEHRINGER,20061998-03,EMPAGLIFLOZINA 25MG TAB CX30 (JARDIANCE) - BOEHRINGER,159450,EMPAGLIFLOZINA,277222.5,Circular 19 de 2024,0.5751697643589535,-117772.5,-42.48302356410464
DISFARMA,CALI,BOEHRINGER,20061998-03,EMPAGLIFLOZINA 25MG TAB CX30 (JARDIANCE) - BOEHRINGER,159450,EMPAGLIFLOZINA,277222.5,Circular 19 de 2024,0.5751697643589535,-117772.5,-42.48302356410464
DISFARMA,GIRON,BOEHRINGER,20061998-03,EMPAGLIFLOZINA 25MG TAB CX30 (JARDIANCE) - BOEHRINGER,159450,EMPAGLIFLOZINA,277222.5,Circular 19 de 2024,0.5751697643589535,-117772.5,-42.48302356410464
DISFARMA,CALI,FERRING,20062725-05,DEGARELIX 120MG POL LIOF INY C*2 VIAL + DIL(FIRMAGON) - FERRING,1238450,DEGARELIX,1252365.6,Circular 19 de 2024,0.9888885482003018,-13915.600000000093,-1.111145179969818
DISFARMA,CALI,BRISTOL,20064116-01,PACLITAXEL EN NANO PARTICULAS 100MG POL INY VIALX20ML CX1 (ABRAXANE) - BRISTOL,1035100,PACLITAXEL EN NANO PARTICULAS,1045883.0,Circular 19 de 2024,0.9896900513728591,-10783.0,-1.0309948627140895
DISFARMA,GIRON,BRISTOL,20064116-01,PACLITAXEL EN NANO PARTICULAS 100MG POL INY VIALX20ML CX1 (ABRAXANE) - BRISTOL,1035100,PACLITAXEL EN NANO PARTICULAS,1045883.0,Circular 19 de 2024,0.9896900513728591,-10783.0,-1.0309948627140895
DISFARMA,BOGOTA,HETERO,20064693-01,ANASTROZOL 1MG TAB CX30 (ANASTOLE) - HETERO,11340,ANASTROZOL,182340.0,Circular 19 de 2024,0.06219151036525173,-171000.0,-93.78084896347482
DISFARMA,GIRON,HETERO,20064693-01,ANASTROZOL 1MG TAB CX30 (ANASTOLE) - HETERO,11340,ANASTROZOL,182340.0,Circular 19 de 2024,0.06219151036525173,-171000.0,-93.78084896347482
DISFARMA,BOGOTA,HETERO,20065188-01,BICALUTAMIDA 150MG TAB FCOX30 CX1 (BICAHET) - HETERO,90870,BICALUTAMIDA,410490.0,Circular 19 de 2024,0.22136958269385368,-319620.0,-77.86304173061464
DISFARMA,CALI,HETERO,20065188-01,BICALUTAMIDA 150MG TAB FCOX30 CX1 (BICAHET) - HETERO,90870,BICALUTAMIDA,410490.0,Circular 19 de 2024,0.22136958269385368,-319620.0,-77.86304173061464
DISFARMA,GIRON,HETERO,20065188-01,BICALUTAMIDA 150MG TAB FCOX30 CX1 (BICAHET) - HETERO,90870,BICALUTAMIDA,410490.0,Circular 19 de 2024,0.22136958269385368,-319620.0,-77.86304173061464
DISFARMA,BOGOTA,HETERO,20065665-01,LETROZOL 2.5MG TAB CX30 (LETROLE) - HETERO,9960,LETROZOL,146739.75,Circular 19 de 2024,0.06787526897108656,-136779.75,-93.21247310289135
DISFARMA,CALI,HETERO,20065665-01,LETROZOL 2.5MG TAB CX30 (LETROLE) - HETERO,9960,LETROZOL,146739.75,Circular 19 de 2024,0.06787526897108656,-136779.75,-93.21247310289135
DISFARMA,GIRON,HETERO,20065665-01,LETROZOL 2.5MG TAB CX30 (LETROLE) - HETERO,9960,LETROZOL,146739.75,Circular 19 de 2024,0.06787526897108656,-136779.75,-93.21247310289135
DISFARMA,CALI,ROPSOHN,20066789-01,CITARABINA 100MG/ML SOL INY VIALX1ML CX1 - ROPSOHN,5900,CITARABINA,6358.0,Circular 19 de 2024,0.9279647687952186,-458.0,-7.203523120478137
DISFARMA,GIRON,ROPSOHN,20066789-01,CITARABINA 100MG/ML SOL INY VIALX1ML CX1 - ROPSOHN,5900,CITARABINA,6358.0,Circular 19 de 2024,0.9279647687952186,-458.0,-7.203523120478137
DISFARMA,BOGOTA,ASTRAZENECA,20067183-02,DAPAGLIFLOZINA 10MG TAB CX28 (FORXIGA) - ASTRAZENECA,100520,DAPAGLIFLOZINA,141134.0,Circular 19 de 2024,0.7122309294712826,-40614.0,-28.776907052871735
DISFARMA,CALI,ASTRAZENECA,20067183-02,DAPAGLIFLOZINA 10MG TAB CX28 (FORXIGA) - ASTRAZENECA,100520,DAPAGLIFLOZINA,141134.0,Circular 19 de 2024,0.7122309294712826,-40614.0,-28.776907052871735
DISFARMA,GIRON,ASTRAZENECA,20067183-02,DAPAGLIFLOZINA 10MG TAB CX28 (FORXIGA) - ASTRAZENECA,100520,DAPAGLIFLOZINA,141134.0,Circular 19 de 2024,0.7122309294712826,-40614.0,-28.776907052871735
DISFARMA,BOGOTA,MSD,20068049-02,METFORMINA+SITAGLIPTINA 1000MG+50MG TAB LIB PRO FCOX28 (JANUMET XR) - MSD,44604,METFORMINA+SITAGLIPTINA,64120.0,Circular 19 de 2024,0.6956331877729257,-19516.0,-30.436681222707424
DISFARMA,CALI,MSD,20068049-02,METFORMINA+SITAGLIPTINA 1000MG+50MG TAB LIB PRO FCOX28 (JANUMET XR) - MSD,44604,METFORMINA+SITAGLIPTINA,64120.0,Circular 19 de 2024,0.6956331877729257,-19516.0,-30.436681222707424
DISFARMA,GIRON,MSD,20068049-02,METFORMINA+SITAGLIPTINA 1000MG+50MG TAB LIB PRO FCOX28 (JANUMET XR) - MSD,44604,METFORMINA+SITAGLIPTINA,64120.0,Circular 19 de 2024,0.6956331877729257,-19516.0,-30.436681222707424
DISFARMA,BOGOTA,MSD,20068049-03,METFORMINA+SITAGLIPTINA 1000MG+50MG FCO*56 TAB LIB PRO (JANUMET XR) - MSD,89208,METFORMINA+SITAGLIPTINA,128240.0,Circular 19 de 2024,0.6956331877729257,-39032.0,-30.436681222707424
DISFARMA,CALI,MSD,20068049-03,METFORMINA+SITAGLIPTINA 1000MG+50MG FCO*56 TAB LIB PRO (JANUMET XR) - MSD,89208,METFORMINA+SITAGLIPTINA,128240.0,Circular 19 de 2024,0.6956331877729257,-39032.0,-30.436681222707424
DISFARMA,GIRON,MSD,20068049-03,METFORMINA+SITAGLIPTINA 1000MG+50MG FCO*56 TAB LIB PRO (JANUMET XR) - MSD,89208,METFORMINA+SITAGLIPTINA,128240.0,Circular 19 de 2024,0.6956331877729257,-39032.0,-30.436681222707424
DISFARMA,BOGOTA,MSD,20068050-01,METFORMINA+SITAGLIPTINA 1000MG+100MG TAB LIB PRO FCOX28 (JANUMET XR) - MSD,95676,METFORMINA+SITAGLIPTINA,130200.0,Circular 19 de 2024,0.7348387096774194,-34524.0,-26.516129032258064
DISFARMA,BOGOTA,BLASKOV,20068280-03,LABETALOL 100MG/20ML SOL INY C*1 VIAL X 20ML (PRESEQUIL 5MG/ML) - BLASKOV,15070,LABETALOL,19863.0,Circular 19 de 2024,0.7586970749635,-4793.0,-24.130292503650004
DISFARMA,CALI,BLASKOV,20068280-03,LABETALOL 100MG/20ML SOL INY C*1 VIAL X 20ML (PRESEQUIL 5MG/ML) - BLASKOV,15070,LABETALOL,19863.0,Circular 19 de 2024,0.7586970749635,-4793.0,-24.130292503650004
DISFARMA,GIRON,BLASKOV,20068280-03,LABETALOL 100MG/20ML SOL INY C*1 VIAL X 20ML (PRESEQUIL 5MG/ML) - BLASKOV,15070,LABETALOL,19863.0,Circular 19 de 2024,0.7586970749635,-4793.0,-24.130292503650004
DISFARMA,BOGOTA,LEGRAND,20068385-15,AMLODIPINO+TELMISARTAN 5MG+80MG CAP CX30 (CARDIOCAP A) - LEGRAND,84000,AMLODIPINO+TELMISARTAN,91416.0,Circular 19 de 2024,0.9188763454975059,-7416.0,-8.11236545024941
DISFARMA,CALI,LEGRAND,20068385-15,AMLODIPINO+TELMISARTAN 5MG+80MG CAP CX30 (CARDIOCAP A) - LEGRAND,84000,AMLODIPINO+TELMISARTAN,91416.0,Circular 19 de 2024,0.9188763454975059,-7416.0,-8.11236545024941
DISFARMA,BOGOTA,LEGRAND,20068387-16,AMLODIPINO+TELMISARTAN 10MG+80MG CAP CX30 (CARDIOCAP A) - LEGRAND,84000,AMLODIPINO+TELMISARTAN,91416.0,Circular 19 de 2024,0.9188763454975059,-7416.0,-8.11236545024941
DISFARMA,CALI,LEGRAND,20068387-16,AMLODIPINO+TELMISARTAN 10MG+80MG CAP CX30 (CARDIOCAP A) - LEGRAND,84000,AMLODIPINO+TELMISARTAN,91416.0,Circular 19 de 2024,0.9188763454975059,-7416.0,-8.11236545024941
