cum,precio_maximo_venta
20171232-5,2691000.0
20171232-1,53820.0
19976377-1,269100.0
20190430-2,269100.0
20190430-3,538200.0
20190430-4,672750.0
20190430-5,1345500.0
19973889-1,26910.0
20010477-1,26910.0
19954438-1,26910.0
19954438-7,26910.0
20190430-1,26910.0
20010479-1,26910.0
19981440-1,26910.0
19942152-1,26910.0
19942152-15,26910.0
19942152-16,26910.0
20125165-1,269100.0
19973889-3,269100.0
20010477-3,269100.0
19987994-1,269100.0
19954438-3,269100.0
20010479-3,269100.0
19981440-2,269100.0
20159905-1,269100.0
19942152-12,269100.0
19942152-5,269100.0
20010477-6,2691000.0
20010479-6,2691000.0
19942152-14,2691000.0
19942152-9,2691000.0
19942152-11,26910000.0
19942152-25,26910000.0
19973889-4,403650.0
19954438-4,403650.0
19942152-17,53820.0
19942152-2,53820.0
19942152-21,538200.0
19942152-6,538200.0
20159905-2,645840.0
19973889-6,672750.0
20010477-4,672750.0
19954438-6,672750.0
20010479-4,672750.0
19942152-22,672750.0
19942152-7,672750.0
19942152-18,80730.0
19942152-3,80730.0
19942152-23,10764000.0
19973889-2,134550.0
20010477-2,134550.0
19954438-2,134550.0
20010479-2,134550.0
19942152-19,134550.0
19942152-4,134550.0
19973889-5,1345500.0
20010477-5,1345500.0
19954438-5,1345500.0
20010479-5,1345500.0
20159905-3,1345500.0
19942152-13,1345500.0
19942152-8,1345500.0
19942152-10,13455000.0
19942152-24,13455000.0
19942152-20,161460.0
19972292-1,53820.0
19978259-1,53820.0
19979012-1,53820.0
19989248-1,53820.0
20085878-1,53820.0
19948322-1,53820.0
20052702-3,53820.0
20052702-9,53820.0
20004763-1,53820.0
19996743-1,538200.0
19978259-5,538200.0
19976381-1,538200.0
20052702-8,538200.0
20004763-2,538200.0
19978259-2,5382000.0
19948322-4,5382000.0
20004763-4,5382000.0
20052702-10,107640.0
20052702-4,107640.0
19978259-4,1345500.0
20052702-5,161460.0
20059629-1,1614600.0
20052702-1,1614600.0
20052702-2,1722240.0
20052702-6,215280.0
19948322-2,269100.0
20052702-7,269100.0
19978259-3,2691000.0
19948322-3,2691000.0
20004763-3,2691000.0
20037690-1,538200.0
20037690-2,2691000.0
20026752-1,269100.0
20026752-2,2691000.0
20026752-5,26910000.0
20026752-3,5382000.0
20026752-4,13455000.0
19972291-1,26910.0
19989246-1,26910.0
20052703-1,26910.0
20052703-7,26910.0
20004762-1,26910.0
19996742-1,269100.0
20052703-6,269100.0
19978218-1,269100.0
20004762-2,269100.0
20004762-4,2691000.0
20052703-2,53820.0
20052703-8,53820.0
20052703-3,80730.0
20052703-9,80730.0
20052703-10,107640.0
20052703-4,107640.0
20052703-5,134550.0
20004762-3,1345500.0
20028637-1,53820.0
20028638-1,26910.0
20090873-1,53820.0
20090873-2,538200.0
20090875-1,26910.0
20090875-2,269100.0
20071683-1,53820.0
20071683-2,53820.0
20071679-1,26910.0
20071679-2,269100.0
20006358-1,53820.0
20006358-2,53820.0
20006358-4,53820.0
20207475-1,53820.0
20006358-3,3498300.0
20190120-1,26910.0
20054011-1,6458400.0
20054011-2,6458400.0
20054012-1,26910.0
20054012-2,269100.0
19961370-1,26910.0
19961370-2,26910.0
19961370-3,26910.0
19961371-1,53820.0
19961371-2,53820.0
19961371-3,53820.0
19996673-4,92394.48
19996673-1,30798.16
19996673-2,153990.8
19996673-3,215587.12
20040965-1,107793.56
20040965-2,107793.56
19998498-1,28627.88
19998498-3,28627.88
19998498-5,28627.88
19998498-7,28627.88
19998498-2,200395.16
19998498-4,200395.16
19998498-6,200395.16
19998498-8,200395.16
20065382-1,200395.16
20021396-1,7156.97
20021396-2,50098.79
20021396-3,50098.79
207346-1,200395.16
207346-2,200395.16
19982968-2,27500.0
19982968-6,27500.0
19982968-5,41250.0
19982968-3,55000.0
19982968-4,82500.0
19982968-1,137500.0
19982968-7,137500.0
20028520-1,55000.0
20028520-4,550000.0
20028520-7,110000.0
20028520-2,165000.0
20028520-6,165000.0
20028520-5,27500.0
20028520-3,275000.0
19978379-3,275000.0
19978379-4,5500.0
19978379-2,55000.0
19978379-5,11000.0
19978379-1,137500.0
19978379-6,16500.0
20039643-1,41250.0
20039643-4,8250.0
20039643-2,82500.0
20039643-3,123750.0
20039643-5,123750.0
20041831-1,82500.0
20041831-2,123750.0
20041831-4,16500.0
20041831-3,165000.0
20041831-5,247500.0
19978381-3,137500.0
19978381-4,2750.0
19978381-2,27500.0
19978381-6,27500.0
19978381-5,5500.0
19978381-1,68750.0
20041981-2,149000.0
20041981-5,149000.0
20041981-3,2980.0
20041981-6,2980.0
20041981-1,44700.0
20041981-4,44700.0
20009138-3,14900.0
20009138-1,2980.0
20009138-4,29800.0
20009138-5,44700.0
20009138-2,5960.0
20009138-6,74500.0
20061489-1,44700.0
20061489-2,7450.0
19940343-6,14900.0
19940343-3,149000.0
19940343-5,149000.0
19940343-2,44700.0
19940343-4,44700.0
19999923-3,149000.0
19999923-6,149000.0
19999923-1,29800.0
19999923-4,29800.0
19999923-2,74500.0
19999923-5,74500.0
20063402-2,23840.0
20063402-5,23840.0
20063402-8,23840.0
20063402-3,71520.0
20063402-6,71520.0
20063402-9,71520.0
20063402-1,11920.0
20063402-4,11920.0
20063402-7,11920.0
19979281-5,14900.0
19979281-8,14900.0
19979281-2,149000.0
19979281-3,29800.0
19979281-4,44700.0
19979281-9,59600.0
19979281-1,74500.0
19979281-6,74500.0
19979281-7,74500.0
19979281-10,89400.0
19979281-11,104300.0
19979281-12,119200.0
19979281-13,134100.0
207357-2,14900.0
207357-4,149000.0
207357-1,29800.0
207357-5,29800.0
207357-3,74500.0
20032763-3,14900.0
20032763-1,29800.0
20032763-6,29800.0
20032763-2,44700.0
20032763-5,44700.0
20032763-4,5960.0
20011405-1,28600.0
20011405-4,28600.0
20011405-3,286000.0
20011405-6,286000.0
20011405-2,143000.0
20011405-5,143000.0
20048039-1,28600.0
20048039-5,286000.0
20048039-2,85800.0
20048039-3,171600.0
20048039-4,257400.0
19995433-2,80080.0
19995433-3,80080.0
19995433-1,160160.0
20042842-1,57200.0
20042842-2,171600.0
20042842-3,514800.0
207347-3,28600.0
207347-1,85800.0
207347-2,14300.0
20044944-2,30000.0
20044944-3,42000.0
20044944-7,42000.0
20044944-6,540000.0
20044944-9,540000.0
20044944-10,9000.0
20044944-4,90000.0
20044944-5,180000.0
20044944-8,180000.0
20044944-1,21000.0
20044944-11,21000.0
20036717-8,15000.0
20036717-12,21000.0
20036717-7,21000.0
20036717-11,270000.0
20036717-14,270000.0
20036717-9,45000.0
20036717-10,90000.0
20036717-13,90000.0
20036717-1,10500.0
20036717-3,10500.0
20044943-2,25500.0
20044943-3,35700.0
20044943-7,35700.0
20044943-6,459000.0
20044943-9,459000.0
20044943-4,76500.0
20044943-5,153000.0
20044943-8,153000.0
20044943-1,17850.0
20044943-10,17850.0
20068050-19,46500.0
20068050-5,46500.0
20068050-12,520800.0
20068050-13,558000.0
20068050-14,65100.0
20068050-6,65100.0
20068050-16,837000.0
20068050-23,837000.0
20068050-17,846300.0
20068050-24,846300.0
20068050-18,855600.0
20068050-25,855600.0
20068050-20,93000.0
20068050-7,93000.0
20068050-1,130200.0
20068050-21,130200.0
20068050-22,139500.0
20068050-8,139500.0
20068050-2,167400.0
20068050-9,260400.0
20068050-10,279000.0
20068050-15,32550.0
20068050-4,32550.0
20068050-3,390600.0
20068050-11,418500.0
20068881-15,46500.0
20068881-7,46500.0
20068881-13,520800.0
20068881-14,558000.0
20068881-1,65100.0
20068881-16,65100.0
20068881-20,837000.0
20068881-21,846300.0
20068881-22,855600.0
20068881-17,93000.0
20068881-8,93000.0
20068881-18,130200.0
20068881-2,130200.0
20068881-19,139500.0
20068881-9,139500.0
20068881-3,167400.0
20068881-10,260400.0
20068881-11,279000.0
20068881-5,32550.0
20068881-6,32550.0
20068881-4,390600.0
20068881-12,418500.0
20068049-19,22900.0
20068049-8,22900.0
20068049-4,256480.0
20068049-15,274800.0
20068049-1,32060.0
20068049-6,32060.0
20068049-16,412200.0
20068049-23,412200.0
20068049-17,416780.0
20068049-24,416780.0
20068049-18,421360.0
20068049-25,421360.0
20068049-20,45800.0
20068049-9,45800.0
20068049-2,64120.0
20068049-21,64120.0
20068049-10,68700.0
20068049-22,68700.0
20068049-11,82440.0
20068049-3,128240.0
20068049-12,137400.0
20068049-5,16030.0
20068049-7,16030.0
20068049-13,192360.0
20068049-14,206100.0
20068048-1,11450.0
20068048-19,11450.0
20068048-11,128240.0
20068048-12,137400.0
20068048-14,16030.0
20068048-2,16030.0
20068048-16,206100.0
20068048-22,206100.0
20068048-17,208390.0
20068048-23,208390.0
20068048-18,210680.0
20068048-24,210680.0
20068048-20,22900.0
20068048-3,22900.0
20068048-4,32060.0
20068048-21,34350.0
20068048-5,34350.0
20068048-6,41220.0
20068048-7,64120.0
20068048-8,68700.0
20068048-13,8015.0
20068048-15,8015.0
20068048-9,96180.0
20068048-10,103050.0
20068878-19,22900.0
20068878-2,22900.0
20068878-9,256480.0
20068878-10,274800.0
20068878-1,32060.0
20068878-12,32060.0
20068878-16,412200.0
20068878-23,412200.0
20068878-17,416780.0
20068878-24,416780.0
20068878-18,421360.0
20068878-25,421360.0
20068878-20,45800.0
20068878-3,45800.0
20068878-21,64120.0
20068878-4,64120.0
20068878-22,68700.0
20068878-5,68700.0
20068878-14,82440.0
20068878-6,128240.0
20068878-7,137400.0
20068878-11,16030.0
20068878-13,16030.0
20068878-15,192360.0
20068878-8,206100.0
20068880-1,11450.0
20068880-19,11450.0
20068880-10,128240.0
20068880-11,137400.0
20068880-13,16030.0
20068880-2,16030.0
20068880-16,206100.0
20068880-23,206100.0
20068880-17,208390.0
20068880-24,208390.0
20068880-18,210680.0
20068880-25,210680.0
20068880-20,22900.0
20068880-3,22900.0
20068880-15,32060.0
20068880-21,32060.0
20068880-22,34350.0
20068880-4,34350.0
20068880-5,41220.0
20068880-6,64120.0
20068880-7,68700.0
20068880-12,8015.0
20068880-14,8015.0
20068880-8,96180.0
20068880-9,103050.0
19992192-3,29512.0
19992192-4,29512.0
19992192-5,379440.0
19992192-9,379440.0
19992192-10,383656.0
19992192-6,383656.0
19992192-11,387872.0
19992192-7,387872.0
19992192-1,59024.0
19992192-8,59024.0
19992192-2,118048.0
19980565-3,34720.0
19980565-5,34720.0
19980565-6,446400.0
19980565-9,446400.0
19980565-10,451360.0
19980565-7,451360.0
19980565-11,456320.0
19980565-8,456320.0
19980565-1,69440.0
19980565-4,69440.0
19980565-2,138880.0
19980567-3,17360.0
19980567-4,17360.0
19980567-5,223200.0
19980567-9,223200.0
19980567-10,225680.0
19980567-6,225680.0
19980567-11,228160.0
19980567-7,228160.0
19980567-1,34720.0
19980567-8,34720.0
19980567-2,69440.0
20028997-3,34720.0
20028997-5,34720.0
20028997-6,446400.0
20028997-9,446400.0
20028997-10,451360.0
20028997-7,451360.0
20028997-11,456320.0
20028997-8,456320.0
20028997-1,69440.0
20028997-4,69440.0
20028997-2,138880.0
20028999-3,17360.0
20028999-4,17360.0
20028999-5,223200.0
20028999-9,223200.0
20028999-10,225680.0
20028999-6,225680.0
20028999-11,228160.0
20028999-7,228160.0
20028999-2,34720.0
20028999-8,34720.0
20028999-1,69440.0
20202533-5,21080.0
20202533-6,29512.0
20202533-4,413168.0
20202533-1,59024.0
20202533-2,63240.0
20202533-3,126480.0
19998394-3,35980.0
19998394-8,35980.0
19998394-4,71960.0
19998394-9,71960.0
19998394-5,77100.0
19998394-1,10280.0
19998394-6,143920.0
19998394-7,154200.0
19998394-2,17990.0
20003706-1,17990.0
20003706-2,35980.0
20003706-8,35980.0
20003706-3,38550.0
20003706-6,5140.0
20003706-4,71960.0
20003706-5,77100.0
20003706-7,8995.0
19998393-1,30583.0
19998393-2,61166.0
19998393-8,61166.0
19998393-3,65535.0
19998393-7,8738.0
19998393-4,122332.0
19998393-5,131070.0
19998393-6,15291.5
20005971-9,65535.0
20005970-1,35980.0
20005970-2,41120.0
20005970-3,71960.0
20005970-7,77100.0
20005970-5,10280.0
20005970-8,143920.0
20005970-4,154200.0
20005970-6,17990.0
20011696-1,17990.0
20011696-2,20560.0
20011696-3,35980.0
20011696-4,38550.0
20011696-7,5140.0
20011696-5,71960.0
20011696-6,77100.0
20011696-8,8995.0
20005971-1,30583.0
20005971-2,34952.0
20005971-3,61166.0
20005971-7,65535.0
20005971-5,8738.0
20005971-8,122332.0
20005971-4,131070.0
20005971-6,15291.5
20173565-6,1285.0
20173565-3,15420.0
20173565-4,257.0
20173565-1,3855.0
20173565-7,3855.0
20173565-5,642.5
20173565-2,7710.0
20018637-3,23322.0
20018637-2,7774.0
20018637-1,38870.0
20233511-2,21767.2
20233511-1,23322.0
227970-1,23322.0
227970-2,23322.0
223672-1,2332.2
20049435-1,23322.0
19930311-5,251208.0
19930311-1,70338.24
19930311-2,75362.4
19930311-6,75362.4
19930311-3,140676.48
19930311-4,150724.8
20023293-4,226087.2
20023293-1,105507.36
20023293-2,113043.6
20023293-3,211014.72
19930312-5,502416.0
19930312-1,140676.48
19930312-2,150724.8
19930312-6,150724.8
19930312-3,281352.96
19930312-4,301449.6
19930313-2,753624.0
19930313-3,211014.72
20052326-4,211014.72
19930313-4,226087.2
20052326-3,226087.2
19930313-5,422029.44
20052326-1,422029.44
20052326-2,45217.44
19930313-1,452174.4
20204218-1,25120.8
20204218-2,75362.4
20204219-1,50241.6
20204219-2,150724.8
20204214-1,75362.4
20204214-2,226087.2
19930175-2,279120.0
19930175-1,83736.0
19930176-2,418680.0
19930176-1,125604.0
19930177-2,558240.0
19930177-1,167472.0
19902870-1,27912.0
19902870-4,27912.0
19902870-2,55824.0
19902870-5,55824.0
19902870-3,83736.0
19902870-6,83736.0
20139309-1,67935.0
19987975-1,67935.0
19987975-4,6793500.0
19987975-3,1698375.0
19987975-2,339675.0
19967591-1,27174.0
19967591-2,27174.0
19927243-1,5434.8
19927243-2,5434.8
225157-1,67935.0
19948220-1,67935.0
20007753-8,67935000.0
202576-2,67935.0
19990590-1,67935.0
202576-1,679350.0
19990590-6,679350.0
19990590-10,6793500.0
19990590-2,135870.0
19990590-7,1358700.0
19990590-8,1698375.0
19990590-3,203805.0
19990590-4,339675.0
19990590-9,3396750.0
19990590-5,407610.0
19990590-20,6793500.0
19990590-16,679350.0
19990590-11,67935.0
19990590-17,1358700.0
19990590-18,1698375.0
19990590-12,135870.0
19990590-13,203805.0
19990590-19,3396750.0
19990590-14,339675.0
19990590-15,407610.0
19977253-1,67935.0
20007753-1,67935.0
19994118-1,67935.0
19977253-5,679350.0
20007753-3,679350.0
19977253-2,6793500.0
20007753-6,6793500.0
19977253-4,1698375.0
20007753-4,1698375.0
19994118-3,27174000.0
20007753-2,339675.0
19977253-3,3396750.0
20007753-5,3396750.0
19994118-2,3396750.0
20007753-7,33967500.0
19961745-1,67935.0
55154-1,16983.75
55155-1,33967.5
29822-1,67935.0
29822-5,67935.0
29822-3,679350.0
29822-7,679350.0
29822-4,1698375.0
29822-8,1698375.0
29822-2,339675.0
29822-6,339675.0
53896-1,5434.8
53896-5,5434.8
53896-3,54348.0
53896-7,54348.0
53896-4,135870.0
53896-8,135870.0
53896-2,27174.0
53896-6,27174.0
19974253-1,67935.0
19974253-4,679350.0
19974253-3,6793500.0
19974253-5,1358700.0
19974253-2,3396750.0
20030130-1,6175.0
20030130-8,6175.0
20030130-14,61750.0
20030130-7,61750.0
20030130-2,8645.0
20030130-9,8645.0
20030130-10,12350.0
20030130-3,12350.0
20030130-11,17290.0
20030130-4,17290.0
20030130-12,18525.0
20030130-5,18525.0
20030130-13,30875.0
20030130-6,30875.0
20030126-1,12350.0
20030126-8,12350.0
20030126-14,123500.0
20030126-7,123500.0
20030126-2,17290.0
20030126-9,17290.0
20030126-10,24700.0
20030126-3,24700.0
20030126-11,34580.0
20030126-4,34580.0
20030126-12,37050.0
20030126-5,37050.0
20030126-13,61750.0
20030126-6,61750.0
33788-3,12350.0
33788-8,12350.0
33788-1,17290.0
33788-6,17290.0
33788-7,24700.0
33788-2,34580.0
33788-4,37050.0
33788-5,4940.0
19901250-1,24700.0
19901250-6,24700.0
19901250-10,247000.0
19901250-5,247000.0
19901250-14,49400.0
19901250-2,49400.0
19901250-7,49400.0
19901250-11,74100.0
19901250-12,74100.0
19901250-13,74100.0
19901250-15,74100.0
19901250-17,74100.0
19901250-3,74100.0
19901250-8,74100.0
19901250-16,9880.0
19901250-4,123500.0
19901250-9,123500.0
19927923-10,3087.5
19927923-4,3087.5
19927923-1,4322.5
19927923-2,4322.5
19927923-3,4322.5
19927923-8,4322.5
19927923-9,4322.5
19927923-5,6175.0
19927923-6,9262.5
19927923-7,1235.0
19927923-11,3087.5
19927923-15,3087.5
19927923-12,6175.0
19927923-13,9262.5
19927923-14,1235.0
200541-15,6175.0
200541-23,6175.0
200541-9,6175.0
200541-7,61750.0
200541-1,8645.0
200541-13,8645.0
200541-18,8645.0
200541-3,8645.0
200541-5,8645.0
200541-10,12350.0
200541-16,12350.0
200541-14,17290.0
200541-19,17290.0
200541-2,17290.0
200541-4,17290.0
200541-6,17290.0
200541-11,18525.0
200541-12,18525.0
200541-17,18525.0
200541-20,18525.0
200541-22,18525.0
200541-21,2470.0
200541-8,2470.0
20056849-5,123500.0
20056849-1,17290.0
20056849-2,34580.0
20056849-3,37050.0
20056849-6,370500.0
20056849-4,74100.0
20056847-5,61750.0
20056847-1,8645.0
20056847-2,17290.0
20056847-3,18525.0
20056847-6,185250.0
20056847-4,37050.0
20056849-9,12350.0
20056849-12,123500.0
20056849-7,17290.0
20056849-8,34580.0
20056849-10,37050.0
20056849-13,370500.0
20056849-11,74100.0
20056846-9,3087.5
20056846-12,30875.0
20056846-5,30875.0
20056846-1,4322.5
20056846-7,4322.5
20056846-2,8645.0
20056846-8,8645.0
20056846-10,9262.5
20056846-3,9262.5
20056846-13,92625.0
20056846-6,92625.0
20056846-11,18525.0
20056846-4,18525.0
20056847-9,6175.0
20056847-12,61750.0
20056847-7,8645.0
20056847-8,17290.0
20056847-10,18525.0
20056847-13,185250.0
20056847-11,37050.0
20028492-1,12350.0
20028492-17,12350.0
20028492-5,123500.0
20028492-10,17290.0
20028492-18,17290.0
20028492-19,17290.0
20028492-7,17290.0
20028492-12,18525.0
20028492-14,2470.0
20028492-2,24700.0
20028492-8,25935.0
20028492-11,34580.0
20028492-20,34580.0
20028492-9,34580.0
20028492-13,37050.0
20028492-21,37050.0
20028492-3,37050.0
20028492-15,4940.0
20028492-4,61750.0
20028492-16,8645.0
20028492-6,8645.0
20022712-1,18525.0
20009776-1,12350.0
20013712-1,12350.0
20063371-1,12350.0
20063371-6,12350.0
20009776-3,123500.0
20013712-4,123500.0
20063371-4,123500.0
20013712-2,24700.0
20063371-2,24700.0
20009776-4,247000.0
20063371-5,247000.0
20009776-2,37050.0
20013712-3,37050.0
20063371-3,37050.0
20009776-5,370500.0
20013712-5,370500.0
20009776-6,741000.0
20009776-7,1111500.0
20003927-1,6175.0
20013710-1,6175.0
20003927-3,61750.0
20013710-4,61750.0
20013710-2,12350.0
20003927-4,123500.0
20003927-2,18525.0
20013710-3,18525.0
20003927-5,185250.0
20013710-5,185250.0
20003927-6,370500.0
20003927-7,555750.0
20005047-4,61750.0
20005047-1,6175.0
20005047-2,18525.0
20005047-3,30875.0
20005044-1,1543.75
20005044-4,15437.5
20005044-2,4631.25
20005044-3,7718.75
20005046-1,3087.5
20005046-4,30875.0
20005046-2,9262.5
20005046-3,15437.5
20001295-4,24700.0
20001295-5,34580.0
20001295-6,49400.0
20001295-7,51870.0
20001295-8,69160.0
20001295-9,74100.0
20001295-1,9880.0
20001295-2,17290.0
20001295-3,17290.0
19996862-1,3087.5
19996862-11,3087.5
19996862-5,4322.5
19996862-8,617.5
19996862-2,6175.0
19996862-6,6483.75
19996862-7,8645.0
19996862-3,9262.5
19996862-9,1235.0
19996862-10,1543.75
19996862-4,2161.25
20001296-12,12350.0
20001296-4,12350.0
20001296-5,17290.0
20001296-10,2470.0
20001296-6,24700.0
20001296-7,25935.0
20001296-8,34580.0
20001296-9,37050.0
20001296-1,4940.0
20001296-11,6175.0
20001296-2,8645.0
20001296-3,8645.0
20001293-12,6175.0
20001293-4,6175.0
20001293-5,8645.0
20001293-10,1235.0
20001293-6,12350.0
20001293-7,12967.5
20001293-8,17290.0
20001293-9,18525.0
20001293-1,2470.0
20001293-11,3087.5
20001293-2,4322.5
20001293-3,4322.5
20046112-1,18525.0
19988128-1,5205400.0
19988117-1,520540.0
19988130-1,520540.0
20005454-1,520540.0
20005452-1,624648.0
19988123-1,780810.0
19988124-1,1041080.0
19988125-1,1041080.0
19988120-1,1301350.0
19988116-1,1561620.0
20005453-1,1873944.0
19988119-1,260270.0
19988126-1,260270.0
19988133-1,390405.0
19988122-1,4164320.0
20029778-1,44915.7
20029778-4,538988.4
20029778-9,538988.4
20029778-10,1077976.8
20029778-5,1077976.8
20029778-2,179662.8
20029778-7,179662.8
20029778-3,269494.2
20029778-8,269494.2
20029762-1,67373.55
20029762-10,67373.55
20029762-4,808482.6
20029762-8,808482.6
20029762-5,1616965.2
20029762-9,1616965.2
20029762-2,269494.2
20029762-6,269494.2
20029762-3,404241.3
20029762-7,404241.3
20029777-1,89831.4
20029777-6,89831.4
20029777-4,1077976.8
20029777-9,1077976.8
20029777-10,2155953.6
20029777-5,2155953.6
20029777-2,359325.6
20029777-7,359325.6
20029777-3,538988.4
20029777-8,538988.4
20029760-1,112289.25
20029760-3,1347471.0
20029760-4,2694942.0
20029760-2,449157.0
20029760-9,673735.5
20029758-1,33686.78
20029758-4,404241.3
20029758-5,808482.6
20029758-2,134747.1
20029758-3,202120.65
204751-1,365250.0
204751-2,365250.0
216049-3,365250.0
216049-4,365250.0
204751-3,365250.0
20053537-1,365250.0
20053538-1,365250.0
20043078-4,36525.0
20043078-1,219150.0
20043078-2,219150.0
20043078-3,219150.0
20043076-3,73050.0
20043076-1,219150.0
20043076-2,219150.0
20043076-4,219150.0
20003496-1,73050.0
20037898-2,73050.0
20025388-2,1095750.0
20025388-3,14610.0
20037898-1,36525.0
20025388-1,365250.0
20037898-3,365250.0
20037898-4,730500.0
20099011-1,36525.0
20099011-2,365250.0
20038752-2,730500.0
20038752-7,730500.0
20038752-3,876600.0
20038752-8,876600.0
20038752-4,1095750.0
20038752-9,1095750.0
20038752-10,1314900.0
20038752-5,1314900.0
20035418-1,365250.0
20035418-2,365250.0
20038752-1,365250.0
20038752-11,365250.0
20038752-6,365250.0
