cum,precio_maximo_venta,circular_origen
20056044-11,10432.0,Circular 19 de 2024
20056044-02,10432.0,Circular 19 de 2024
20056044-09,104320.0,Circular 19 de 2024
20056044-12,14604.8,Circular 19 de 2024
20056044-03,14604.8,Circular 19 de 2024
20056044-16,2086.4,Circular 19 de 2024
20056044-13,20864.0,Circular 19 de 2024
20056044-04,20864.0,Circular 19 de 2024
20056044-14,29209.6,Circular 19 de 2024
20056044-05,29209.6,Circular 19 de 2024
20056044-15,31296.0,Circular 19 de 2024
20056044-06,31296.0,Circular 19 de 2024
20056044-07,58419.2,Circular 19 de 2024
20056044-08,62592.0,Circular 19 de 2024
20056044-01,7302.4,Circular 19 de 2024
20056044-10,7302.4,Circular 19 de 2024
20093463-01,73024.0,Circular 19 de 2024
20093463-02,146048.0,Circular 19 de 2024
20049580-01,5216.0,Circular 19 de 2024
20049580-11,5216.0,Circular 19 de 2024
20049580-10,52160.0,Circular 19 de 2024
20049580-14,7302.4,Circular 19 de 2024
20049580-16,7302.4,Circular 19 de 2024
20049580-12,10432.0,Circular 19 de 2024
20049580-02,10432.0,Circular 19 de 2024
20049580-15,14604.8,Circular 19 de 2024
20049580-17,14604.8,Circular 19 de 2024
20049580-13,15648.0,Circular 19 de 2024
20049580-03,15648.0,Circular 19 de 2024
20049580-04,20864.0,Circular 19 de 2024
20049580-05,26080.0,Circular 19 de 2024
20049580-06,31296.0,Circular 19 de 2024
20049580-07,36512.0,Circular 19 de 2024
20049580-08,41728.0,Circular 19 de 2024
20049580-09,46944.0,Circular 19 de 2024
20090767-01,521.6,Circular 19 de 2024
20067584-01,5216.0,Circular 19 de 2024
20080670-16,5216.0,Circular 19 de 2024
20080670-02,5216.0,Circular 19 de 2024
20080670-23,5216.0,Circular 19 de 2024
20080670-37,5216.0,Circular 19 de 2024
20080670-47,5216.0,Circular 19 de 2024
20067584-04,52160.0,Circular 19 de 2024
20080670-11,52160.0,Circular 19 de 2024
20080670-21,52160.0,Circular 19 de 2024
20080670-32,52160.0,Circular 19 de 2024
20080670-42,52160.0,Circular 19 de 2024
20080670-52,52160.0,Circular 19 de 2024
20080670-13,7302.4,Circular 19 de 2024
20080670-34,7302.4,Circular 19 de 2024
20080670-44,7302.4,Circular 19 de 2024
20080670-24,7824.0,Circular 19 de 2024
20080670-03,7824.0,Circular 19 de 2024
20080670-53,78240.0,Circular 19 de 2024
20067584-05,1043.2,Circular 19 de 2024
20080670-17,10432.0,Circular 19 de 2024
20080670-25,10432.0,Circular 19 de 2024
20080670-38,10432.0,Circular 19 de 2024
20080670-04,10432.0,Circular 19 de 2024
20080670-48,10432.0,Circular 19 de 2024
20080670-54,104320.0,Circular 19 de 2024
20080670-14,10953.6,Circular 19 de 2024
20080670-35,10953.6,Circular 19 de 2024
20080670-45,10953.6,Circular 19 de 2024
20080670-26,13040.0,Circular 19 de 2024
20080670-05,13040.0,Circular 19 de 2024
20080670-15,14604.8,Circular 19 de 2024
20080670-36,14604.8,Circular 19 de 2024
20080670-46,14604.8,Circular 19 de 2024
20067584-02,15648.0,Circular 19 de 2024
20080670-18,15648.0,Circular 19 de 2024
20080670-27,15648.0,Circular 19 de 2024
20080670-39,15648.0,Circular 19 de 2024
20080670-49,15648.0,Circular 19 de 2024
20080670-06,15648.0,Circular 19 de 2024
20080670-55,156480.0,Circular 19 de 2024
20080670-28,23472.0,Circular 19 de 2024
20080670-07,23472.0,Circular 19 de 2024
20067584-06,2608.0,Circular 19 de 2024
20080670-01,2608.0,Circular 19 de 2024
20080670-22,2608.0,Circular 19 de 2024
20067584-03,31296.0,Circular 19 de 2024
20080670-19,31296.0,Circular 19 de 2024
20080670-29,31296.0,Circular 19 de 2024
20080670-40,31296.0,Circular 19 de 2024
20080670-50,31296.0,Circular 19 de 2024
20080670-08,31296.0,Circular 19 de 2024
20080670-12,3651.2,Circular 19 de 2024
20080670-33,3651.2,Circular 19 de 2024
20080670-43,3651.2,Circular 19 de 2024
20080670-30,39120.0,Circular 19 de 2024
20080670-09,39120.0,Circular 19 de 2024
20080670-10,46944.0,Circular 19 de 2024
20080670-20,46944.0,Circular 19 de 2024
20080670-31,46944.0,Circular 19 de 2024
20080670-41,46944.0,Circular 19 de 2024
20080670-51,46944.0,Circular 19 de 2024
20059586-01,10432.0,Circular 19 de 2024
20059586-07,10432.0,Circular 19 de 2024
20067583-01,10432.0,Circular 19 de 2024
20049582-01,10432.0,Circular 19 de 2024
20049582-11,10432.0,Circular 19 de 2024
20080581-03,10432.0,Circular 19 de 2024
20080581-31,10432.0,Circular 19 de 2024
20080581-32,10432.0,Circular 19 de 2024
20080581-04,10432.0,Circular 19 de 2024
20080581-47,10432.0,Circular 19 de 2024
20067583-06,104320.0,Circular 19 de 2024
20049582-10,104320.0,Circular 19 de 2024
20080581-21,104320.0,Circular 19 de 2024
20080581-22,104320.0,Circular 19 de 2024
20080581-41,104320.0,Circular 19 de 2024
20080581-42,104320.0,Circular 19 de 2024
20080581-52,104320.0,Circular 19 de 2024
20059586-08,12518.4,Circular 19 de 2024
20049582-14,14604.8,Circular 19 de 2024
20049582-17,14604.8,Circular 19 de 2024
20093548-01,14604.8,Circular 19 de 2024
20080581-25,14604.8,Circular 19 de 2024
20080581-26,14604.8,Circular 19 de 2024
20080581-44,14604.8,Circular 19 de 2024
20080581-05,15648.0,Circular 19 de 2024
20080581-06,15648.0,Circular 19 de 2024
20080581-53,156480.0,Circular 19 de 2024
20067583-04,2086.4,Circular 19 de 2024
20059586-02,20864.0,Circular 19 de 2024
20049582-12,20864.0,Circular 19 de 2024
20049582-02,20864.0,Circular 19 de 2024
20080581-33,20864.0,Circular 19 de 2024
20080581-34,20864.0,Circular 19 de 2024
20080581-48,20864.0,Circular 19 de 2024
20080581-07,20864.0,Circular 19 de 2024
20080581-08,20864.0,Circular 19 de 2024
20080581-54,208640.0,Circular 19 de 2024
20080581-27,21907.2,Circular 19 de 2024
20080581-28,21907.2,Circular 19 de 2024
20080581-45,21907.2,Circular 19 de 2024
20080581-10,26080.0,Circular 19 de 2024
20080581-09,26080.0,Circular 19 de 2024
20059586-09,29209.6,Circular 19 de 2024
20049582-15,29209.6,Circular 19 de 2024
20049582-18,29209.6,Circular 19 de 2024
20093548-02,29209.6,Circular 19 de 2024
20080581-29,29209.6,Circular 19 de 2024
20080581-30,29209.6,Circular 19 de 2024
20080581-46,29209.6,Circular 19 de 2024
20090761-01,29209.6,Circular 19 de 2024
20059586-03,31296.0,Circular 19 de 2024
20067583-02,31296.0,Circular 19 de 2024
20067583-07,31296.0,Circular 19 de 2024
20196465-01,31296.0,Circular 19 de 2024
20049582-13,31296.0,Circular 19 de 2024
20049582-03,31296.0,Circular 19 de 2024
20080581-11,31296.0,Circular 19 de 2024
20080581-12,31296.0,Circular 19 de 2024
20080581-35,31296.0,Circular 19 de 2024
20080581-36,31296.0,Circular 19 de 2024
20080581-49,31296.0,Circular 19 de 2024
20080581-55,312960.0,Circular 19 de 2024
20059586-05,4172.8,Circular 19 de 2024
20049582-04,41728.0,Circular 19 de 2024
20080581-13,46944.0,Circular 19 de 2024
20080581-14,46944.0,Circular 19 de 2024
20067583-05,5216.0,Circular 19 de 2024
20080581-01,5216.0,Circular 19 de 2024
20080581-02,5216.0,Circular 19 de 2024
20059586-04,52160.0,Circular 19 de 2024
20049582-05,52160.0,Circular 19 de 2024
20067583-03,62592.0,Circular 19 de 2024
20049582-06,62592.0,Circular 19 de 2024
20080581-15,62592.0,Circular 19 de 2024
20080581-16,62592.0,Circular 19 de 2024
20080581-37,62592.0,Circular 19 de 2024
20080581-38,62592.0,Circular 19 de 2024
20080581-50,62592.0,Circular 19 de 2024
20080581-23,7302.4,Circular 19 de 2024
20080581-24,7302.4,Circular 19 de 2024
20080581-43,7302.4,Circular 19 de 2024
20049582-07,73024.0,Circular 19 de 2024
20080581-17,78240.0,Circular 19 de 2024
20080581-18,78240.0,Circular 19 de 2024
20059586-06,8345.6,Circular 19 de 2024
20049582-08,83456.0,Circular 19 de 2024
20049582-09,93888.0,Circular 19 de 2024
20080581-19,93888.0,Circular 19 de 2024
20080581-20,93888.0,Circular 19 de 2024
20080581-39,93888.0,Circular 19 de 2024
20080581-40,93888.0,Circular 19 de 2024
20080581-51,93888.0,Circular 19 de 2024
20132474-01,260.8,Circular 19 de 2024
20132474-14,2608.0,Circular 19 de 2024
20132474-08,2608.0,Circular 19 de 2024
20132474-21,26080.0,Circular 19 de 2024
20132474-24,260800.0,Circular 19 de 2024
20132474-15,3651.2,Circular 19 de 2024
20132474-09,3651.2,Circular 19 de 2024
20132474-10,3912.0,Circular 19 de 2024
20132474-16,3912.0,Circular 19 de 2024
20132474-02,521.6,Circular 19 de 2024
20132474-11,5216.0,Circular 19 de 2024
20132474-17,5216.0,Circular 19 de 2024
20132474-22,52160.0,Circular 19 de 2024
20132474-12,7302.4,Circular 19 de 2024
20132474-18,7302.4,Circular 19 de 2024
20132474-03,782.4,Circular 19 de 2024
20132474-13,7824.0,Circular 19 de 2024
20132474-19,7824.0,Circular 19 de 2024
20132474-04,1043.2,Circular 19 de 2024
20132474-05,1304.0,Circular 19 de 2024
20132474-20,13040.0,Circular 19 de 2024
20132474-23,130400.0,Circular 19 de 2024
20132474-06,1564.8,Circular 19 de 2024
20132474-07,2086.4,Circular 19 de 2024
20132473-01,521.6,Circular 19 de 2024
20132473-14,5216.0,Circular 19 de 2024
20132473-08,5216.0,Circular 19 de 2024
20132473-21,52160.0,Circular 19 de 2024
20132473-24,521600.0,Circular 19 de 2024
20132473-15,7302.4,Circular 19 de 2024
20132473-09,7302.4,Circular 19 de 2024
20132473-10,7824.0,Circular 19 de 2024
20132473-16,7824.0,Circular 19 de 2024
20132473-02,1043.2,Circular 19 de 2024
20132473-11,10432.0,Circular 19 de 2024
20132473-17,10432.0,Circular 19 de 2024
20132473-22,104320.0,Circular 19 de 2024
20132473-12,14604.8,Circular 19 de 2024
20132473-18,14604.8,Circular 19 de 2024
20132473-03,1564.8,Circular 19 de 2024
20132473-13,15648.0,Circular 19 de 2024
20132473-19,15648.0,Circular 19 de 2024
20132473-04,2086.4,Circular 19 de 2024
20132473-05,2608.0,Circular 19 de 2024
20132473-20,26080.0,Circular 19 de 2024
20132473-23,260800.0,Circular 19 de 2024
20132473-06,3129.6,Circular 19 de 2024
20132473-07,4172.8,Circular 19 de 2024
20132549-01,1043.2,Circular 19 de 2024
20132549-14,10432.0,Circular 19 de 2024
20132549-08,10432.0,Circular 19 de 2024
20132549-21,104320.0,Circular 19 de 2024
20132549-24,1043200.0,Circular 19 de 2024
20132549-15,14604.8,Circular 19 de 2024
20132549-09,14604.8,Circular 19 de 2024
20132549-10,15648.0,Circular 19 de 2024
20132549-16,15648.0,Circular 19 de 2024
20132549-02,2086.4,Circular 19 de 2024
20132549-11,20864.0,Circular 19 de 2024
20132549-17,20864.0,Circular 19 de 2024
20132549-22,208640.0,Circular 19 de 2024
20132549-12,29209.6,Circular 19 de 2024
20132549-18,29209.6,Circular 19 de 2024
20132549-03,3129.6,Circular 19 de 2024
20132549-13,31296.0,Circular 19 de 2024
20132549-19,31296.0,Circular 19 de 2024
20132549-04,4172.8,Circular 19 de 2024
20132549-05,5216.0,Circular 19 de 2024
20132549-20,52160.0,Circular 19 de 2024
20132549-23,521600.0,Circular 19 de 2024
20132549-06,6259.2,Circular 19 de 2024
20132549-07,8345.6,Circular 19 de 2024
20072259-06,5216.0,Circular 19 de 2024
20072259-02,52160.0,Circular 19 de 2024
20072259-04,52160.0,Circular 19 de 2024
20072259-07,52160.0,Circular 19 de 2024
20072259-01,15648.0,Circular 19 de 2024
20072259-03,15648.0,Circular 19 de 2024
20072259-05,15648.0,Circular 19 de 2024
20072260-05,10432.0,Circular 19 de 2024
20072260-02,104320.0,Circular 19 de 2024
20072260-04,104320.0,Circular 19 de 2024
20072260-07,104320.0,Circular 19 de 2024
20072260-01,31296.0,Circular 19 de 2024
20072260-03,31296.0,Circular 19 de 2024
20072260-06,31296.0,Circular 19 de 2024
20095992-16,5216.0,Circular 19 de 2024
20095992-25,5216.0,Circular 19 de 2024
20095992-05,5216.0,Circular 19 de 2024
20095992-29,52160.0,Circular 19 de 2024
20095992-13,7302.4,Circular 19 de 2024
20095992-19,7302.4,Circular 19 de 2024
20095992-02,7302.4,Circular 19 de 2024
20095992-22,7302.4,Circular 19 de 2024
20095992-31,7302.4,Circular 19 de 2024
20095992-08,7302.4,Circular 19 de 2024
20095992-10,1043.2,Circular 19 de 2024
20095992-17,10432.0,Circular 19 de 2024
20095992-26,10432.0,Circular 19 de 2024
20095992-06,10432.0,Circular 19 de 2024
20095992-14,10953.6,Circular 19 de 2024
20095992-23,10953.6,Circular 19 de 2024
20095992-03,10953.6,Circular 19 de 2024
20095992-15,14604.8,Circular 19 de 2024
20095992-20,14604.8,Circular 19 de 2024
20095992-24,14604.8,Circular 19 de 2024
20095992-32,14604.8,Circular 19 de 2024
20095992-04,14604.8,Circular 19 de 2024
20095992-09,14604.8,Circular 19 de 2024
20095992-18,15648.0,Circular 19 de 2024
20095992-27,15648.0,Circular 19 de 2024
20095992-07,15648.0,Circular 19 de 2024
20095992-11,2086.4,Circular 19 de 2024
20095992-28,26080.0,Circular 19 de 2024
20095992-30,260800.0,Circular 19 de 2024
20095992-01,3651.2,Circular 19 de 2024
20095992-12,3651.2,Circular 19 de 2024
20095992-21,3651.2,Circular 19 de 2024
20097261-16,10432.0,Circular 19 de 2024
20097261-25,10432.0,Circular 19 de 2024
20097261-05,10432.0,Circular 19 de 2024
20097261-29,104320.0,Circular 19 de 2024
20097261-13,14604.8,Circular 19 de 2024
20097261-19,14604.8,Circular 19 de 2024
20097261-02,14604.8,Circular 19 de 2024
20097261-22,14604.8,Circular 19 de 2024
20097261-31,14604.8,Circular 19 de 2024
20097261-08,14604.8,Circular 19 de 2024
20097261-10,2086.4,Circular 19 de 2024
20097261-17,20864.0,Circular 19 de 2024
20097261-26,20864.0,Circular 19 de 2024
20097261-06,20864.0,Circular 19 de 2024
20097261-14,21907.2,Circular 19 de 2024
20097261-23,21907.2,Circular 19 de 2024
20097261-03,21907.2,Circular 19 de 2024
20097261-15,29209.6,Circular 19 de 2024
20097261-20,29209.6,Circular 19 de 2024
20097261-24,29209.6,Circular 19 de 2024
20097261-32,29209.6,Circular 19 de 2024
20097261-04,29209.6,Circular 19 de 2024
20097261-09,29209.6,Circular 19 de 2024
20097261-18,31296.0,Circular 19 de 2024
20097261-27,31296.0,Circular 19 de 2024
20097261-07,31296.0,Circular 19 de 2024
20097261-11,4172.8,Circular 19 de 2024
20097261-28,52160.0,Circular 19 de 2024
20097261-30,521600.0,Circular 19 de 2024
20097261-01,7302.4,Circular 19 de 2024
20097261-12,7302.4,Circular 19 de 2024
20097261-21,7302.4,Circular 19 de 2024
20056806-01,15648.0,Circular 19 de 2024
20056806-02,2086.4,Circular 19 de 2024
20056806-03,31296.0,Circular 19 de 2024
20049499-01,5216.0,Circular 19 de 2024
20049499-11,5216.0,Circular 19 de 2024
20049499-10,52160.0,Circular 19 de 2024
20049499-15,7302.4,Circular 19 de 2024
20049499-18,7302.4,Circular 19 de 2024
20049499-12,10432.0,Circular 19 de 2024
20049499-02,10432.0,Circular 19 de 2024
20049499-16,14604.8,Circular 19 de 2024
20049499-19,14604.8,Circular 19 de 2024
20049499-13,15648.0,Circular 19 de 2024
20049499-03,15648.0,Circular 19 de 2024
20049499-04,20864.0,Circular 19 de 2024
20049499-05,26080.0,Circular 19 de 2024
20049499-06,31296.0,Circular 19 de 2024
20049499-14,3651.2,Circular 19 de 2024
20049499-17,3651.2,Circular 19 de 2024
20049499-07,36512.0,Circular 19 de 2024
20049499-08,41728.0,Circular 19 de 2024
20049499-09,46944.0,Circular 19 de 2024
20049500-13,10432.0,Circular 19 de 2024
20049500-03,10432.0,Circular 19 de 2024
20049500-12,104320.0,Circular 19 de 2024
20049500-17,14604.8,Circular 19 de 2024
20049500-20,14604.8,Circular 19 de 2024
20049500-14,20864.0,Circular 19 de 2024
20049500-04,20864.0,Circular 19 de 2024
20049500-18,29209.6,Circular 19 de 2024
20049500-21,29209.6,Circular 19 de 2024
20049500-15,31296.0,Circular 19 de 2024
20049500-05,31296.0,Circular 19 de 2024
20049500-06,41728.0,Circular 19 de 2024
20049500-07,52160.0,Circular 19 de 2024
20049500-08,62592.0,Circular 19 de 2024
20049500-16,7302.4,Circular 19 de 2024
20049500-19,7302.4,Circular 19 de 2024
20049500-09,73024.0,Circular 19 de 2024
20049500-10,83456.0,Circular 19 de 2024
20049500-11,93888.0,Circular 19 de 2024
20109153-01,15648.0,Circular 19 de 2024
19980067-04,10432.0,Circular 19 de 2024
19980067-01,15648.0,Circular 19 de 2024
19980067-07,15648.0,Circular 19 de 2024
19980067-02,31296.0,Circular 19 de 2024
19980067-05,31296.0,Circular 19 de 2024
19980067-06,31296.0,Circular 19 de 2024
19980067-03,4172.8,Circular 19 de 2024
20090095-01,7302.4,Circular 19 de 2024
20090095-05,7302.4,Circular 19 de 2024
20090095-08,7302.4,Circular 19 de 2024
20090095-02,14604.8,Circular 19 de 2024
20090095-06,14604.8,Circular 19 de 2024
20090095-09,14604.8,Circular 19 de 2024
20090095-03,3651.2,Circular 19 de 2024
20090095-04,3651.2,Circular 19 de 2024
20090095-07,3651.2,Circular 19 de 2024
20090096-01,14604.8,Circular 19 de 2024
20090096-03,14604.8,Circular 19 de 2024
20090096-05,14604.8,Circular 19 de 2024
20090096-02,29209.6,Circular 19 de 2024
20090096-04,29209.6,Circular 19 de 2024
20090096-06,7302.4,Circular 19 de 2024
20068387-12,30472.0,Circular 19 de 2024
20068387-02,30472.0,Circular 19 de 2024
20068387-17,304720.0,Circular 19 de 2024
20068387-07,304720.0,Circular 19 de 2024
20068387-13,42660.8,Circular 19 de 2024
20068387-03,42660.8,Circular 19 de 2024
20068387-14,60944.0,Circular 19 de 2024
20068387-04,60944.0,Circular 19 de 2024
20068387-15,85321.6,Circular 19 de 2024
20068387-05,85321.6,Circular 19 de 2024
20068387-16,91416.0,Circular 19 de 2024
20068387-06,91416.0,Circular 19 de 2024
20068387-01,21330.4,Circular 19 de 2024
20068387-11,21330.4,Circular 19 de 2024
20068385-12,30472.0,Circular 19 de 2024
20068385-02,30472.0,Circular 19 de 2024
20068385-16,304720.0,Circular 19 de 2024
20068385-06,304720.0,Circular 19 de 2024
20068385-13,42660.8,Circular 19 de 2024
20068385-03,42660.8,Circular 19 de 2024
20068385-14,60944.0,Circular 19 de 2024
20068385-04,60944.0,Circular 19 de 2024
20068385-10,85321.6,Circular 19 de 2024
20068385-15,91416.0,Circular 19 de 2024
20068385-05,91416.0,Circular 19 de 2024
20068385-01,21330.4,Circular 19 de 2024
20068385-11,21330.4,Circular 19 de 2024
20068387-10,30472.0,Circular 19 de 2024
20068387-09,21330.4,Circular 19 de 2024
20068387-08,12188.8,Circular 19 de 2024
20068385-07,12188.8,Circular 19 de 2024
20068385-08,21330.4,Circular 19 de 2024
20068385-09,30472.0,Circular 19 de 2024
20068382-10,15236.0,Circular 19 de 2024
20068382-02,15236.0,Circular 19 de 2024
20068382-07,152360.0,Circular 19 de 2024
20068382-03,21330.4,Circular 19 de 2024
20068382-04,30472.0,Circular 19 de 2024
20068382-05,42660.8,Circular 19 de 2024
20068382-06,45708.0,Circular 19 de 2024
20068382-08,6094.4,Circular 19 de 2024
20068382-01,10665.2,Circular 19 de 2024
20068382-09,10665.2,Circular 19 de 2024
20150300-01,42660.8,Circular 19 de 2024
20150302-01,85321.6,Circular 19 de 2024
20043072-02,15236.0,Circular 19 de 2024
20043072-12,152360.0,Circular 19 de 2024
20043072-03,22854.0,Circular 19 de 2024
20043072-04,30472.0,Circular 19 de 2024
20043072-13,304720.0,Circular 19 de 2024
20043072-05,45708.0,Circular 19 de 2024
20043072-06,60944.0,Circular 19 de 2024
20043072-07,76180.0,Circular 19 de 2024
20043072-08,91416.0,Circular 19 de 2024
20043072-01,10665.2,Circular 19 de 2024
20043072-09,106652.0,Circular 19 de 2024
20043072-10,121888.0,Circular 19 de 2024
20043072-11,137124.0,Circular 19 de 2024
20044004-19,30472.0,Circular 19 de 2024
20044004-02,30472.0,Circular 19 de 2024
20044004-25,304720.0,Circular 19 de 2024
20044004-08,304720.0,Circular 19 de 2024
20044004-10,45708.0,Circular 19 de 2024
20044004-27,45708.0,Circular 19 de 2024
20044004-20,60944.0,Circular 19 de 2024
20044004-03,60944.0,Circular 19 de 2024
20044004-26,609440.0,Circular 19 de 2024
20044004-09,609440.0,Circular 19 de 2024
20044004-11,91416.0,Circular 19 de 2024
20044004-28,91416.0,Circular 19 de 2024
20044004-35,91416.0,Circular 19 de 2024
20044004-36,91416.0,Circular 19 de 2024
20044004-21,121888.0,Circular 19 de 2024
20044004-04,121888.0,Circular 19 de 2024
20044004-22,152360.0,Circular 19 de 2024
20044004-05,152360.0,Circular 19 de 2024
20044004-12,182832.0,Circular 19 de 2024
20044004-29,182832.0,Circular 19 de 2024
20044004-01,21330.4,Circular 19 de 2024
20044004-18,21330.4,Circular 19 de 2024
20044004-23,213304.0,Circular 19 de 2024
20044004-06,213304.0,Circular 19 de 2024
20044004-24,243776.0,Circular 19 de 2024
20044004-07,243776.0,Circular 19 de 2024
20044004-13,274248.0,Circular 19 de 2024
20044004-30,274248.0,Circular 19 de 2024
20043071-16,15236.0,Circular 19 de 2024
20043071-02,15236.0,Circular 19 de 2024
20043071-12,152360.0,Circular 19 de 2024
20043071-03,22854.0,Circular 19 de 2024
20043071-14,3047.2,Circular 19 de 2024
20043071-04,30472.0,Circular 19 de 2024
20043071-13,304720.0,Circular 19 de 2024
20043071-17,4570.8,Circular 19 de 2024
20043071-05,45708.0,Circular 19 de 2024
20043071-06,60944.0,Circular 19 de 2024
20043071-18,7618.0,Circular 19 de 2024
20043071-07,76180.0,Circular 19 de 2024
20043071-08,91416.0,Circular 19 de 2024
20043071-01,10665.2,Circular 19 de 2024
20043071-15,10665.2,Circular 19 de 2024
20043071-09,106652.0,Circular 19 de 2024
20043071-10,121888.0,Circular 19 de 2024
20043071-11,137124.0,Circular 19 de 2024
20043072-16,15236.0,Circular 19 de 2024
20043072-14,3047.2,Circular 19 de 2024
20043072-17,4570.8,Circular 19 de 2024
20043072-18,7618.0,Circular 19 de 2024
20043072-15,10665.2,Circular 19 de 2024
20044005-17,30472.0,Circular 19 de 2024
20044005-19,30472.0,Circular 19 de 2024
20044005-02,30472.0,Circular 19 de 2024
20044005-34,30472.0,Circular 19 de 2024
20044005-25,304720.0,Circular 19 de 2024
20044005-08,304720.0,Circular 19 de 2024
20044005-10,45708.0,Circular 19 de 2024
20044005-27,45708.0,Circular 19 de 2024
20044005-14,6094.4,Circular 19 de 2024
20044005-31,6094.4,Circular 19 de 2024
20044005-20,60944.0,Circular 19 de 2024
20044005-03,60944.0,Circular 19 de 2024
20044005-26,609440.0,Circular 19 de 2024
20044005-09,609440.0,Circular 19 de 2024
20044005-11,91416.0,Circular 19 de 2024
20044005-28,91416.0,Circular 19 de 2024
20044005-21,121888.0,Circular 19 de 2024
20044005-04,121888.0,Circular 19 de 2024
20044005-15,15236.0,Circular 19 de 2024
20044005-32,15236.0,Circular 19 de 2024
20044005-22,152360.0,Circular 19 de 2024
20044005-05,152360.0,Circular 19 de 2024
20044005-12,182832.0,Circular 19 de 2024
20044005-29,182832.0,Circular 19 de 2024
20044005-01,21330.4,Circular 19 de 2024
20044005-16,21330.4,Circular 19 de 2024
20044005-18,21330.4,Circular 19 de 2024
20044005-33,21330.4,Circular 19 de 2024
20044005-23,213304.0,Circular 19 de 2024
20044005-06,213304.0,Circular 19 de 2024
20044005-24,243776.0,Circular 19 de 2024
20044005-07,243776.0,Circular 19 de 2024
20044005-13,274248.0,Circular 19 de 2024
20044005-30,274248.0,Circular 19 de 2024
20044004-17,30472.0,Circular 19 de 2024
20044004-34,30472.0,Circular 19 de 2024
20044004-14,6094.4,Circular 19 de 2024
20044004-31,6094.4,Circular 19 de 2024
20044004-15,15236.0,Circular 19 de 2024
20044004-32,15236.0,Circular 19 de 2024
20044004-16,21330.4,Circular 19 de 2024
20044004-33,21330.4,Circular 19 de 2024
20017104-01,42660.8,Circular 19 de 2024
20017104-11,42660.8,Circular 19 de 2024
20017104-12,85321.6,Circular 19 de 2024
20017104-02,85321.6,Circular 19 de 2024
20017104-07,9141.6,Circular 19 de 2024
20017104-09,9141.6,Circular 19 de 2024
20017104-13,170643.2,Circular 19 de 2024
20017104-03,170643.2,Circular 19 de 2024
20017104-10,21330.4,Circular 19 de 2024
20017104-08,21330.4,Circular 19 de 2024
20017104-14,298625.6,Circular 19 de 2024
20017104-04,298625.6,Circular 19 de 2024
20017107-10,42660.8,Circular 19 de 2024
20017107-07,42660.8,Circular 19 de 2024
20017107-11,85321.6,Circular 19 de 2024
20017107-03,85321.6,Circular 19 de 2024
20017107-01,9141.6,Circular 19 de 2024
20017107-08,9141.6,Circular 19 de 2024
20017107-12,170643.2,Circular 19 de 2024
20017107-04,170643.2,Circular 19 de 2024
20017107-02,21330.4,Circular 19 de 2024
20017107-09,21330.4,Circular 19 de 2024
20017107-13,298625.6,Circular 19 de 2024
20017107-05,298625.6,Circular 19 de 2024
20017112-01,21330.4,Circular 19 de 2024
20017112-07,21330.4,Circular 19 de 2024
20017112-02,42660.8,Circular 19 de 2024
20017112-05,4570.8,Circular 19 de 2024
20017112-03,85321.6,Circular 19 de 2024
20017112-06,10665.2,Circular 19 de 2024
20017112-04,149312.8,Circular 19 de 2024
20017102-03,21330.4,Circular 19 de 2024
20017102-04,42660.8,Circular 19 de 2024
20017102-01,4570.8,Circular 19 de 2024
20017102-07,4570.8,Circular 19 de 2024
20017102-05,85321.6,Circular 19 de 2024
20017102-02,10665.2,Circular 19 de 2024
20017102-06,149312.8,Circular 19 de 2024
20017104-05,9141.6,Circular 19 de 2024
20017104-06,21330.4,Circular 19 de 2024
20017107-06,9141.6,Circular 19 de 2024
20128507-01,30472.0,Circular 19 de 2024
20128507-02,91416.0,Circular 19 de 2024
20128507-03,914160.0,Circular 19 de 2024
20128507-06,914160.0,Circular 19 de 2024
20128508-01,30472.0,Circular 19 de 2024
20128508-02,91416.0,Circular 19 de 2024
20128508-03,914160.0,Circular 19 de 2024
20128508-04,914160.0,Circular 19 de 2024
20128507-04,30472.0,Circular 19 de 2024
20128507-05,91416.0,Circular 19 de 2024
20128508-05,30472.0,Circular 19 de 2024
20128508-06,91416.0,Circular 19 de 2024
20109886-16,30472.0,Circular 19 de 2024
20109886-25,30472.0,Circular 19 de 2024
20109886-05,30472.0,Circular 19 de 2024
20109886-31,304720.0,Circular 19 de 2024
20109886-13,42660.8,Circular 19 de 2024
20109886-19,42660.8,Circular 19 de 2024
20109886-02,42660.8,Circular 19 de 2024
20109886-22,42660.8,Circular 19 de 2024
20109886-28,42660.8,Circular 19 de 2024
20109886-33,42660.8,Circular 19 de 2024
20109886-08,42660.8,Circular 19 de 2024
20109886-10,6094.4,Circular 19 de 2024
20109886-17,60944.0,Circular 19 de 2024
20109886-26,60944.0,Circular 19 de 2024
20109886-06,60944.0,Circular 19 de 2024
20109886-14,63991.2,Circular 19 de 2024
20109886-23,63991.2,Circular 19 de 2024
20109886-03,63991.2,Circular 19 de 2024
20109886-15,85321.6,Circular 19 de 2024
20109886-20,85321.6,Circular 19 de 2024
20109886-24,85321.6,Circular 19 de 2024
20109886-29,85321.6,Circular 19 de 2024
20109886-34,85321.6,Circular 19 de 2024
20109886-04,85321.6,Circular 19 de 2024
20109886-09,85321.6,Circular 19 de 2024
20109886-18,91416.0,Circular 19 de 2024
20109886-27,91416.0,Circular 19 de 2024
20109886-07,91416.0,Circular 19 de 2024
