laboratorio,proveedor,cum,descripcion,precio,iva_pct,principio_activo
HOLLISTER,SOLINSA FEBRERO,,BOLSA DE UROSTOMIA TRANSPARENTE 64MM CX10 (PREMIER REF:8460) - HOLLISTER,38500.0,0.0,BOLSA DE UROSTOMIA TRANSPARENTE
MERIT MEDICAL,SOLINSA FEBRERO,,BOLSA DRENAJE DE FLUIDOS 600ML BOLX1 (ESTERIL REF:MDD600) - MERIT MEDICAL,76000.0,19.0,BOLSA DRENAJE DE FLUIDOS
FRESENIUS KABI,SOLINSA FEBRERO,,BOLSA EVA PARENTERAL BOL*1000ML (FREKA-MIX 3 VIAS REF:F2859001) - FRESENIUS KABI,34380.0,19.0,BOLSA EVA PARENTERAL
CONVATEC,SOLINSA FEBRERO,,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO 45MM C*10 (REF:416417) - CONVATEC,18067.0,0.0,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO
CONVATEC,SOLINSA FEBRERO,,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO 57MM CX10 (REF:416420) - CONVATEC,18067.0,0.0,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO
CONVATEC,SOLINSA FEBRERO,,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO 70MM C*10 (SUR-FIT REF:416423) - CONVATEC,18067.0,0.0,BOLSA NATURA+DRENABLE CONFORT PANNEL OPACA CON FILTRO
GHC HEALTHCARE,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE FLUIDOS BOL*1800ML (REF:7 - GHC HEALTHCARE,16000.0,19.0,BOLSA RECOLECTORA DE FLUIDOS
GHC HEALTHCARE,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE FLUIDOS BOL*3200ML (REF:7 - GHC HEALTHCARE,17500.0,19.0,BOLSA RECOLECTORA DE FLUIDOS
COLOPLAST,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA 500ML/50CM CX10 (SECURITY CONVEEN + CORREAS REF:5161) - COLOPLAST,40000.0,19.0,BOLSA RECOLECTORA DE ORINA
ZIBOJECT,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA ADULTO PAQX10 UNDX2000ML - ZIBOJECT,4375.0,19.0,BOLSA RECOLECTORA DE ORINA
COLOPLAST,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA BOLX600ML CX10 (A PIERNA MULTICANAL REF:05170) - COLOPLAST,43750.0,19.0,BOLSA RECOLECTORA DE ORINA
HOLLISTER,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA BOLX900ML (A PIERNA REF:9805) - HOLLISTER,44700.0,0.0,BOLSA RECOLECTORA DE ORINA
BAXTER,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA PEDIATRICA BOL*500ML (CYSTOFLO) - BAXTER,9600.0,19.0,BOLSA RECOLECTORA DE ORINA
GOTHAPLAST,SOLINSA FEBRERO,,BOLSA RECOLECTORA DE ORINA PEDIATRICA BOLX500ML - GOTHAPLAST,6750.0,19.0,BOLSA RECOLECTORA DE ORINA
CONVATEC,SOLINSA FEBRERO,,BOLSA SURFIT CERRADA OPACA 57MM CX30 (REF:402518) - CONVATEC,11034.0,0.0,BOLSA SURFIT CERRADA OPACA
CONVATEC,SOLINSA FEBRERO,,BOLSA SURFIT CERRADA OPACA 70MM CX30 (REF:402519) - CONVATEC,11034.0,0.0,BOLSA SURFIT CERRADA OPACA
CONVATEC,SOLINSA FEBRERO,,BOLSA SURFIT UROSTOMIA TRANSPARENTE 57MM C*10 (REF:402551) - CONVATEC,21360.0,0.0,BOLSA SURFIT UROSTOMIA TRANSPARENTE
AVANOS,SOLINSA FEBRERO,,BOTON PARA GASTROSTOMIA #14FRX1.5CM REF:8140-14-1.5 CX1 (AVANOS ENFIT MIC-KEY) - AVANOS MEDICAL,2292000.0,0.0,BOTON PARA GASTROSTOMIA
DRAEGER COLOMBIA S.A,SOLINSA FEBRERO,,BRAZALETE DE TENSION NEONATAL #3 BOL*10 (REF:2870207) - DRAEGER COLOMBIA S.A,57874.0,19.0,BRAZALETE DE TENSION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO C*500 (TYVEK AMARILLO) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO C*500 (TYVEK AZUL) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO C*500 (TYVEK FUCSIA) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO C*500 (TYVEK ROJO ALERGIAS) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO C*500 (TYVEK VERDE) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
EPM,SOLINSA FEBRERO,,BRAZALETE IDENTIFICACION ADULTO CX500 (TYVEK NARANJA) - EPM,185.0,19.0,BRAZALETE IDENTIFICACION
PISA,SOLINSA FEBRERO,,BUPIVACAINA 50MG/10ML (0.5%) SOL INY AMPX10ML CX1 (BUVACAINA - VND) - PISA,2955.0,0.0,BUPIVACAINA
PISA,SOLINSA FEBRERO,,BUPIVACAINA 7.5MG/ML SOL INY VIALX30ML CX1 (VND) - PISA,8432.0,0.0,BUPIVACAINA
PISA,SOLINSA FEBRERO,,BUPIVACAINA+DEXTROSA (15MG+240MG)/3ML (0.5%+8%) SOL INY AMPX3ML CX5 (BUVACAINA PESADA - VND) - PISA,6200.0,0.0,BUPIVACAINA+DEXTROSA
LINK PHARMA,SOLINSA FEBRERO,,BUPIVACAINA+EPINEFRINA (50MG+50MCG)/10ML SOL INY AMPX10ML CX10 (VND) - LINK PHARMA,16234.0,0.0,BUPIVACAINA+EPINEFRINA
DISPROMED,SOLINSA FEBRERO,,CABESTRILLO INMOVILIZADOR T(L) BOL*1 - DISPROMED,12779.0,0.0,CABESTRILLO INMOVILIZADOR
3M,SOLINSA FEBRERO,,CAMPO QUIRURGICO EN U 120*130 C*10 (STERI DRAPE REF:1015) - 3M,114100.0,19.0,CAMPO QUIRURGICO EN U
PLUS VITAL,SOLINSA FEBRERO,,CANULA DE ASPIRACION ADULTO NA BOL*1(YANKAUER) - PLUS VITAL,2600.0,19.0,CANULA DE ASPIRACION
LIFE CARE,SOLINSA FEBRERO,,CANULA NASAL PARA OXIGENO ADULTO BOL*1 - LIFE CARE,1391.0,19.0,CANULA NASAL PARA OXIGENO
GHC HEALTHCARE,SOLINSA FEBRERO,,CANULA NASAL PARA OXIGENO ADULTO BOLX1 - GHC HEALTHCARE,2225.0,19.0,CANULA NASAL PARA OXIGENO
GOTHAPLAST,SOLINSA FEBRERO,,CANULA NASAL PARA OXIGENO ADULTO BOLX1 (7MTS) - GOTHAPLAST,7613.0,19.0,CANULA NASAL PARA OXIGENO
LIFE CARE,SOLINSA FEBRERO,,CANULA NASAL PARA OXIGENO NEONATAL BOLX1 - LIFE CARE,1390.0,19.0,CANULA NASAL PARA OXIGENO
LIFE CARE,SOLINSA FEBRERO,,CANULA NASAL PARA OXIGENO PEDIATRICA BOL*1 - LIFE CARE,1391.0,19.0,CANULA NASAL PARA OXIGENO
GENEWELL CO,SOLINSA FEBRERO,,CARBOXIMETILCELULOSA+HIALURONATO DE SODIO 0.5%+0.25% SOL C*1 JER PRE X 5G (GUARDIX) - GENEWELL CO,558000.0,0.0,CARBOXIMETILCELULOSA+HIALURONATO DE SODIO
B BRAUN,SOLINSA FEBRERO,,CATETER CERTOFIX TRIO S720 G16/G18*20CM C*10 (REF:4167408-07) - B BRAUN,186200.0,0.0,CATETER CERTOFIX TRIO
B BRAUN,SOLINSA FEBRERO,,CATETER CERTOFIX TRIO V720 G16/G18/G18*20CM C*10 (REF:4163214-07) - B BRAUN,247000.0,0.0,CATETER CERTOFIX TRIO
SURGICON,SOLINSA FEBRERO,,CATETER EMBOLECTOMIA #2FR TUB*1 (REF:160126) - SURGICON,314000.0,0.0,CATETER EMBOLECTOMIA
SURGICON,SOLINSA FEBRERO,,CATETER EMBOLECTOMIA #4FR TUB*1 (REF:160144) - SURGICON,305000.0,0.0,CATETER EMBOLECTOMIA
SURGICON,SOLINSA FEBRERO,,CATETER EMBOLECTOMIA #6FR BOL*1 (REF:160168) - SURGICON,305000.0,0.0,CATETER EMBOLECTOMIA
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 14GX2 IN (2.2X50MM) CX50 (INTROCAN CERTO REF:4251369) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 16GX1.16 IN (1.7X30MM) CX50 (INSYTE REF:381254) - BD,3325.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 16GX2 IN (1.7X50MM) CX50 (INTROCAN CERTO REF:4251350) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 18GX1.16 IN (1.3X30MM) CX50 (INSYTE AUTOGUARD REF:381044) - BD,5000.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 18GX1-1/4 IN (1.3X32MM) CX50 (INTROCAN CERTO REF:4251342) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 18GX1-1/4 IN (1.3X32MM) CX50 (INTROCAN SAFETY REF:4251687-04) - B BRAUN,4000.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 20GX1.16 IN (1.1X30MM) CX50 (INSYTE AUTOGUARD REF:381034) - BD,5000.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 20GX1.16 IN (1.1X30MM) CX50 (REF:381834) - BD,3640.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 20GX1-1/4 IN (1.1X32MM) CX50 (INTROCAN CERTO REF:4251326) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 22GX1 IN (0.9X25MM) CX50 (INSYTE AUTOGUARD REF:381023) - BD,5000.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 22GX1 IN (0.9X25MM) CX50 (INTROCAN CERTO REF:4251318) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CATETER INTRAVENOSO 24GX0.56 IN (0.7X14MM) CX50 (REF:381211) - BD,5080.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 24GX3/4 IN (0.7X19MM) CX50 (INTROCAN CERTO REF:4251300) - B BRAUN,2400.0,0.0,CATETER INTRAVENOSO
B BRAUN,SOLINSA FEBRERO,,CATETER INTRAVENOSO 24GX3/4 IN (0.7X19MM) CX50 (INTROCAN SAFETY REF:4251601-04) - B BRAUN,4000.0,0.0,CATETER INTRAVENOSO
BD,SOLINSA FEBRERO,,CAUCHO PARA TORNIQUETE C*25 (VACUTAINER BRAND STRETCH REF:367203) - BD,1230.0,19.0,CAUCHO PARA TORNIQUETE
DATASAVE MEDICAL,SOLINSA FEBRERO,,CAUCHO PARA TORNIQUETE CX25 - DATASAVE MEDICAL,660.0,19.0,CAUCHO PARA TORNIQUETE
HALEON,SOLINSA FEBRERO,,CENTRUM SILVER WOMEN +50 TAB FCOX30 (SD) - HALEON,1405.0,19.0,CENTRUM SILVER WOMEN +50
GALDERMA,SOLINSA FEBRERO,,CETAPHIL CREM TOP FCO*453G - GALDERMA,84000.0,19.0,CETAPHIL
GALDERMA,SOLINSA FEBRERO,,CETAPHIL HIDRATANTE EMUL TOP FCO*473G - GALDERMA,84204.0,19.0,CETAPHIL HIDRATANTE
GALDERMA,SOLINSA FEBRERO,,CETAPHIL HIDRATANTE LOC TOP FCO*226ML - GALDERMA,93000.0,19.0,CETAPHIL HIDRATANTE
GALDERMA,SOLINSA FEBRERO,,CETAPHIL JABON BAR*127G (BARRA DERMOLIMPIADORA) - GALDERMA,35742.0,19.0,CETAPHIL
GALDERMA,SOLINSA FEBRERO,,CETAPHIL LOCION LIMPIADORA LOC TOP FCO*473ML - GALDERMA,70300.0,19.0,CETAPHI LOCION LIMPIADORA
NUTRISET,SOLINSA FEBRERO,,CIK-3 - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO ALTO EN PROTEINAS CON ARG HMB GLY POL ORL SOBX60G (CIK-3) - NUTRISET,40000.0,0.0,CIK-3 - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO ALTO EN PROTEINAS CON ARG HMB GLY
3M,SOLINSA FEBRERO,,CINTA CONTROL A VAPOR BOL*1 (LIBRE DE PLOMO REF:1355-24MM) - 3M,23200.0,19.0,CINTA CONTROL A VAPOR
KCI,SOLINSA FEBRERO,,CINTA QUIRURGICA 2INX10YDS ROLLO CX6 (TRANSPORE REF:1527-2) - KCI,8500.0,0.0,CINTA QUIRURGICA
COLOPLAST,SOLINSA FEBRERO,,CINTA VELCROBAND BOLX1 (CONVEEN PARA BOLSAS DE PIERNA REF:50501) - COLOPLAST,36250.0,19.0,CINTA VELCROBAND
CONVATEC,SOLINSA FEBRERO,,CINTURON PARA EQUIPO DE OSTOMIA CX1 (REF: 175507) - CONVATEC,59898.0,0.0,CINTURON PARA EQUIPO DE OSTOMIA
GHC HEALTHCARE,SOLINSA FEBRERO,,CIRCUITO ANESTESIA 150CM*22MM C*10 (REF:6 - GHC HEALTHCARE,31925.0,19.0,CIRCUITO ANESTESIA
GARDEN HOUSE,SOLINSA FEBRERO,,CIRUELAX C*60 TAB (CIRUELAX FORTE) - GARDEN HOUSE,1055.0,0.0,CIRUELAX
GARDEN HOUSE,SOLINSA FEBRERO,,CIRUELAX LAXANTE NATURAL JAL FCO*300G - GARDEN HOUSE,37918.0,0.0,CIRUELAX LAXANTE NATURAL
BLAU,SOLINSA FEBRERO,,CITARABINA 500MG POL INY VIAL CX1 (KEMEX - VND) - BLAU,29622.0,0.0,CITARABINA
CEPILAB,SOLINSA FEBRERO,,CITOCEPILLO PAQ*100 (PAQUETE INDIVIDUAL) - CEPILAB,175.0,19.0,CITOCEPILLO
SIEGFRIED,SOLINSA FEBRERO,,CITRATO DE CALCIO+VITAMINA D3 600MG+400UI POL GRAN C*15 SOB X 3.3G (CALCITRAL D NARANJA - SD) - SIEGFRIED,1221.0,19.0,CITRATO DE CALCIO+VITAMINA D3
VESALIUS PHARMA,SOLINSA FEBRERO,,CLOFAZIMINA 100MG C*10 CAP (CLOFZIMIN - VND) - VESALIUS PHARMA,9974.0,0.0,CLOFAZIMINA
FARPAG,SOLINSA FEBRERO,,CLORHEXIDINA 0.2G/100ML (0.2%) SOL BUC FCOX180ML (CLORHEXOL ENJUAGUE) - FARPAG,34298.0,19.0,CLORHEXIDINA
FARPAG,SOLINSA FEBRERO,,CLORURO DE CALCIO+CLORURO DE MAGNESIO+CLORURO DE POTASIO (16.2MG+15.66MG+122.66MG)/100ML SOL BUC SPRAYX120ML (SALIVAR NF) - FARPAG,41561.0,19.0,CLORURO DE CALCIO+CLORURO DE MAGNESIO+CLORURO DE POTASIO
PISA,SOLINSA FEBRERO,,CLORURO DE POTASIO 2MEQ/ML (14.9%) SOL INY AMPX10ML CX50 (VND) - PISA,593.0,0.0,CLORURO DE POTASIO
PROCAPS,SOLINSA FEBRERO,,COLAGENO HIDROLIZADO POL ORL C*30 SOB X 10.4G (NUTRIGEL NARANJA 2.0 - SD) - PROCAPS,2969.0,19.0,COLAGENO HIDROLIZADO
NOVAMED,SOLINSA FEBRERO,,COLAGENO HIDROLIZADO POL ORL C*30 SOB X 10G (GELIMED - SD) - NOVAMED,2228.0,19.0,COLAGENO HIDROLIZADO
SANOFI,SOLINSA FEBRERO,,COLAGENO HIDROLIZADO POL ORL SOBX10G CX30 (GELICART - SD) - SANOFI,4170.0,19.0,COLAGENO HIDROLIZADO
OPELLA HEALTHCARE,SOLINSA FEBRERO,,COLAGENO HIDROLIZADO POL ORL SOBX20G CX30 (GELICART ADVANCE - SD) - OPELLA HEALTHCARE,4530.0,19.0,COLAGENO HIDROLIZADO
PROCAPS,SOLINSA FEBRERO,,COLAGENO HIDROLIZADO+VITAMINA C+VITAMINA D VARIOS POL SUSP ORL CX30 (NUTRIGEL ADVANCE MANDARINA 2.0 - SD) - PROCAPS,3135.0,19.0,COLAGENO HIDROLIZADO+VITAMINA C+VITAMINA D
PROCAPS,SOLINSA FEBRERO,,COLAGENO+VITAMINA E+VITAMINA C+SELENIO TAB CX60 (VITYBELL FEM - SD) - PROCAPS,1560.0,19.0,COLAGENO+VITAMINA E+VITAMINA C+SELENIO
CIRUMEDICS,SOLINSA FEBRERO,,COLORANTE WRIGHT Y BUFFER DE GIORDANO SOL FCOX1000ML KITX2 - CIRUMEDICS,181600.0,0.0,COLORANTE WRIGHT Y BUFFER DE GIORDANO
ALFA SAFE,SOLINSA FEBRERO,,COMPRESA DE GASA ESTERIL 45*45CM PAQ*5 (LAPAROTOMIA REF:GATS017) - ALFA SAFE,1750.0,0.0,COMPRESA DE GASA ESTERIL
PROTEX,SOLINSA FEBRERO,,COMPRESA DE GASA NO ESTERIL 45*45CM BOL*20 (LAPAROTOMIA SUPREME) - PROTEX,1060.0,0.0,COMPRESA DE GASA NO ESTERIL
SERANEST PHARMA LTDA.,SOLINSA FEBRERO,,CONDROITINA SULFATO+HIALURONATO DE SODIO (1G+800MG)/50ML SOL JERPREX50ML CX1 (IALURIL PREFILL) - SERANEST PHARMA LTDA.,927706.0,0.0,CONDROITINA SULFATO+HIALURONATO DE SODIO
GENADYNE,SOLINSA FEBRERO,,CONECTOR EN Y SOBX1 - GENADYNE,64988.0,19.0,CONECTOR EN Y
GHC HEALTHCARE,SOLINSA FEBRERO,,CONTENEDOR PARA MUESTRAS C*50 (REF:6 - GHC HEALTHCARE,6000.0,19.0,CONTENEDOR PARA MUESTRAS
SAN JORGE,SOLINSA FEBRERO,,CREMA EMOLIENTE TOP FCOX400G (ALMIPRO) - SAN JORGE,27550.0,19.0,CREMA EMOLIENTE
SAN JORGE,SOLINSA FEBRERO,,CREMA EXTRA HUMECTANTE EMUL TOP PTEX450G (ALMIPRO) - SAN JORGE,50869.0,19.0,CREMA EXTRA HUMECTANTE
J&J,SOLINSA FEBRERO,,CREMA HIDRATANTE FCO*400ML (JHONSONS BABY) - J&J,36700.0,19.0,CREMA HIDRATANTE
PERCOS,SOLINSA FEBRERO,,CREMA REPARADORA EMUL TOP TUBX40ML CX1 (CICALFATE+) - PERCOS,34247.0,19.0,CREMA REPARADORA
3M,SOLINSA FEBRERO,,CUCHILLA QUIRURGICA C*50(CLIPPER REF:9680) - 3M,26600.0,19.0,CUCHILLA QUIRURGICA
IMCOLMEDICA,SOLINSA FEBRERO,,CUCHILLAS PARA BISTURI #10 C*100 - IMCOLMEDICA,395.0,19.0,CUCHILLAS PARA BISTURI
IMCOLMEDICA,SOLINSA FEBRERO,,CUCHILLAS PARA BISTURI #11 C*100 - IMCOLMEDICA,405.0,19.0,CUCHILLAS PARA BISTURI
DISPROMED,SOLINSA FEBRERO,,CUELLO PHILADELPHIA RIGIDO T(S) BOL*1- DISPROMED,24677.0,0.0,CUELLO PHILADELPHIA RIGIDO
ADHINTER,SOLINSA FEBRERO,,CURAS REDONDAS C*100 (CUREBAND MEDICAL) - ADHINTER,52.0,0.0,CURAS REDONDAS
COHOSAN,SOLINSA FEBRERO,,DELANTAL PLASTICO BOL*20 - COHOSAN,2510.0,19.0,DELANTAL PLASTICO
LP ADVANCED MEDICAL,SOLINSA FEBRERO,,DESINFECTANTE LIQUIDO SOL FCO*1000ML (MADACIDE-1) - LP ADVANCED MEDICAL,46000.0,0.0,DESINFECTANTE LIQUIDO
ADVANCED STERILIZATION PRODUCTS,SOLINSA FEBRERO,,DESINFECTANTE LIQUIDO SOL GFA*1GAL (CIDEX OPA REF:20391) - ADVANCED STERILIZATION PRODUCTS,262478.0,0.0,DESINFECTANTE LIQUIDO
LP ADVANCED MEDICAL,SOLINSA FEBRERO,,DESINFECTANTE LIQUIDO SOL GFA*3.785ML (MADACIDE-1) - LP ADVANCED MEDICAL,97000.0,0.0,DESINFECTANTE LIQUIDO
NO-SWEAT,SOLINSA FEBRERO,,DESODORANTE ANTITRANSPIRANTE SOL TOP FCOX30ML (NO SWEAT CLASICO) - NO-SWEAT,58500.0,19.0,DESODORANTE ANTITRANSPIRANTE
LP ADVANCED MEDICAL,SOLINSA FEBRERO,,DETERGENTE ENZIMATICO GFA*3785ML (LP MEDICAL ZYME) - LP ADVANCED MEDICAL,163000.0,19.0,DETERGENTE ENZIMATICO
ALKAMEDICA,SOLINSA FEBRERO,,DETERGENTE ENZIMATICO PAQ*12 DOSIS X 20G (ALKAZYME) - ALKAMEDICA,62000.0,0.0,DETERGENTE ENZIMATICO
J&J,SOLINSA FEBRERO,,DETERGENTE ENZIMATICO SOL TAR*5LT (REF:2260) - J&J,328579.0,19.0,DETERGENTE ENZIMATICO
FRESENIUS KABI,SOLINSA FEBRERO,,DIBEN - ALIMENTO ESPECIAL POLIMERICO CON CASEINA PROTEINA WHEY AGM EPA DHA 1KCAL/ML SOL ORL BOLX500ML+CONEC (DIBEN) - FRESENIUS KABI,16771.0,0.0,DIBEN - ALIMENTO ESPECIAL POLIMERICO CON CASEINA PROTEINA WHEY AGM EPA DHA
FRESENIUS KABI,SOLINSA FEBRERO,,DIBEN DRINK - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO (PROT. LACTEA) ALTO EN AG MONOINSATURADOS 1.5KCAL SOL ORL FCOX200ML (CAPUCHINO) - FRESENIUS KABI,10027.0,0.0,DIBEN DRINK - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO (PROT. LACTEA) ALTO EN AG MONOINSATURADOS
FRESENIUS KABI,SOLINSA FEBRERO,,DIBEN DRINK - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO (PROT. LACTEA) ALTO EN AG MONOINSATURADOS 1.5KCAL SOL ORL FCOX200ML (VAINILLA) - FRESENIUS KABI,10027.0,0.0,DIBEN DRINK - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO (PROT. LACTEA) ALTO EN AG MONOINSATURADOS
FRESENIUS KABI,SOLINSA FEBRERO,,DIBEN HP - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO CON PROTEINA LACTEA CARBOHIDRATOS EPA DHA Y TCM 1.5KCAL/ML SOL ENTER BOLX1000ML+CONEC (DIBEN HP) - FRESENIUS KABI,48711.0,0.0,DIBEN HP - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO CON PROTEINA LACTEA CARBOHIDRATOS EPA DHA Y TCM
PROFAMILIA,SOLINSA FEBRERO,,DISPOSITIVO INTRAUTERINO DIU BOL*1 (COBRE-T380 ENOVA) - PROFAMILIA,6510.0,0.0,DISPOSITIVO INTRAUTERINO DIU
NOVADERMA,SOLINSA FEBRERO,,D-PANTENOL+PIRITIONATO DE ZINC+PIROCTONA OLAMINA SHAMP FCO*120ML (OCTODIR ) - NOVADERMA,77100.0,19.0,D-PANTENOL+PIRITIONATO DE ZINC+PIROCTONA OLAMINA
CONVATEC,SOLINSA FEBRERO,,DUODERM GEL C*1 TUB X 30G - CONVATEC,78449.0,0.0,DUODERM
CONVATEC,SOLINSA FEBRERO,,DUODERM GEL TUB*15G (REF:187990) - CONVATEC,39892.0,0.0,DUODERM
3M,SOLINSA FEBRERO,,ELECTRODO ADULTO BOL*50 (REF:2228) - 3M,395.0,19.0,ELECTRODO
CONVATEC,SOLINSA FEBRERO,,ELIMINADOR DE ADHESIVO SPRAY C*1 FCO X 50ML (ESENTA REF:423289) - CONVATEC,50562.0,19.0,ELIMINADOR DE ADHESIVO
DERMAPHARM,SOLINSA FEBRERO,,EMULSION HUMECTANTE TOP TUBX50ML (CRONODERM FEM) - DERMAPHARM,54000.0,19.0,EMULSION HUMECTANTE
ABBOTT,SOLINSA FEBRERO,,ENSURE - ALIMENTO ESPECIAL POLIMERICO A BASE DE ALMIDON DE MAIZ POL ORL LTAX400G (VAINILLA) - ABBOTT,38900.0,0.0,ENSURE - ALIMENTO ESPECIAL POLIMERICO A BASE DE ALMIDON DE MAIZ
ABBOTT,SOLINSA FEBRERO,,ENSURE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MACRONUTRIENTES VIT. MIN. SOL ORL FCOX220ML (VAINILLA) - ABBOTT,7908.0,0.0,ENSURE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MACRONUTRIENTES VIT. MIN.
ABBOTT,SOLINSA FEBRERO,,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN. POL ORL LTAX400G (CHOCOLATE) - ABBOTT,40390.0,0.0,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN.
ABBOTT,SOLINSA FEBRERO,,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN. POL ORL LTAX400G (VAINILLA) - ABBOTT,40390.0,0.0,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN.
ABBOTT,SOLINSA FEBRERO,,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN. POL ORL LTAX850G (VAINILLA) - ABBOTT,76000.0,0.0,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO A BASE DE MALTODEXTRINA PROTEINA HMB VIT. MIN.
ABBOTT,SOLINSA FEBRERO,,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO NORMOCALORICO HIPERPROTEICO CON HMB SOL ORL FCOX220ML (FRESA) - ABBOTT,9898.0,0.0,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO NORMOCALORICO HIPERPROTEICO CON HMB
ABBOTT,SOLINSA FEBRERO,,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO NORMOCALORICO HIPERPROTEICO CON HMB SOL ORL FCOX220ML (VAINILLA) - ABBOTT,9898.0,0.0,ENSURE ADVANCE - ALIMENTO ESPECIAL POLIMERICO NORMOCALORICO HIPERPROTEICO CON HMB
ABBOTT,SOLINSA FEBRERO,,ENSURE CLINICAL - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO A BASE DE MALTODEXTRINA CON HMB SOL ORL FCOX220ML (VAINILLA) - ABBOTT,11415.0,0.0,ENSURE CLINICAL - ALIMENTO ESPECIAL POLIMERICO HIPERCALORICO HIPERPROTEICO A BASE DE MALTODEXTRINA CON HMB
