laboratorio,proveedor,cum,descripcion,precio,principio_activo,precio_maximo_venta,circular_origen,diferencia_valor,diferencia_pct,motivo,ratio_precio_vs_regulado
LAFRANCOL,PHARMAPLUS,19905313-8,CREON 10.000 UI,3.077,POLVO DE PANCREAS EQUIVALENTE A PANCREATINA LA CUAL CONTIENE: 8.000 U PH EUR O 45600 U USP DE AMILASA. 10.000 U PH EUR O 10.000 U USP DE LIPASA Y 600 U PH EUR O 38400 U USP DE PROTEASA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20019972-5,CREON 25.000 UI,5.067,PANCREATINA CORRESPONDIENTE A: 18.000 U DE AMILASA. 25.000 U DE LIPASA. 1000 U DE PROTEASAS TOTALES,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19961660-4,CROMUS 0.03%,60.488,TACROLIMUS MONOHIDRATO (EQUIVALENTE A 0.03G DE TACROLIMUS),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19961661-2,CROMUS 0.1%,194.57,TACROLIMUS MONOHIDRATO 0.10230 G (EQUIVALENTE A TACROLIMUS),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19961661-1,CROMUS 0.1%,111.198,TACROLIMUS MONOHIDRATO 0.10230 G (EQUIVALENTE A TACROLIMUS),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19942450-5,DOMINIUM 25 MG,7.886,CLORHIDRATO DE SERTRALINA EQUIVALENTE A SERTRALINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19941892-1,DOMINIUM 50 MG,7.195,CLORHIDRATO DE SERTRALINA EQUIVALENTE A SERTRALINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19937946-18,DORZOPT SOLUCION OFTALMICA,83.694,DORZOLAMIDA CLORHIDRATO 22.26 MG( EQUIVALENTE A DORZOLAMIDA BASE),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LEGRAND,PHARMAPLUS,20044013-20,DOVIR TABLETAS,4.7,HIDROCODONA BITARTRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,50786-2,DUPHALAC,99.537,LACTULOSA 66.7 G,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20080650-2,DURAX VSD 10 MG,22.465,TADALAFILO MICRONIZADO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20080649-3,DURAX VSD 20 MG,28.708,TADALAFILO MICRONIZADO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20080647-2,DURAX VSD 5 MG,9.18,TADAFILO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20024521-24,EGOGYN 1000 UI,2.749,,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
SERVIER,PHARMAPLUS,20079787-3,DAFLON 1000 MG,11.638,FRACCION FLAVONOIDE PURIFICADA Y MICRONIZADA (CORRESPONDIENDO A DIOSMINA: 90% 900 MG FLAVONOIDES EXPRESADOS EN HESPERIDINA: 10% 100 MG),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,20093919-2,DAIVOBET GEL,251.432,BETAMETASONA DIPROPIONATO EQUIVALENTE A BETAMETASONA BASE,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,19937177-3,DAIVOBET UNGUENTO TUBO,231.663,BETAMETASONA DIPROPIONATO 0.643MG EQUIVALENTE A BETAMETASONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20040113-1,DEFAL 30MG,5.15,DEFLAZACORT,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20040112-1,DEFAL 6MG,990.0,DEFLAZACORT,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,40284-2,DEPAKENE JARABE 250 MG,38.043,ACIDO VALPROICO 5G,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,20060384-3,DEILANT 60 MG,11.063,TAK -390 MR(COMPUESTO POR 58 MG DE GRANULOS LS + 210 MG DE GRANULOS -H) EQUIVALENTES A DELANSOPRAZOL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,209154-9,DICETEL 100 MG,8.883,BROMURO DE PINAVERIO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,1983917-2,DICLOFENACO + HIDROXIDO DE ALUM,1.349,DICLOFENACO + HIDROXIDO DE ALUM,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20038827-1,DIENOMET 2 MG,3.698,DIENOGEST,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMIONI,PHARMAPLUS,1980366-2,DIGESTA ANTIGAS 250MG,1.314,SIMETICONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMIONI,PHARMAPLUS,20144839-1,DIGESTA GOTAS 66.6mg/ML,21.295,SIMETICONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMIONI,PHARMAPLUS,38393-3,DOLOFEN JARABE,10.24,ACETAMINOFEN,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,19972384-1,CEFALEXINA MK 250MG/5ML POLVO,10.356,CEFALEXINA MK 250MG/5ML POLVO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,1984797-2,CEFALEINA MK 500MG CAPSULAS,810.0,CEFALEINA 500 MG CAPSULA DURA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19992892-3,CETIRAX 10 MG MAST,7.454,CETIRIZINA DICLORHIDRATO 10 MG,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20031521-1,CIMOXEN 500 MG,17.983,CIPROFLOXACINO CLORHIDRATO 582.212 MG . EQUIVALENTE A CIPROFLOXACINO BASE,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20031521-1,CIMOXEN 500 MG,21.69,CIPROFLOXACINO CLORHIDRATO 582.212 MG . EQUIVALENTE A CIPROFLOXACINO BASE,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,20070927-4,CIRCADIN 2 MG,8.317,MELATONINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA OTC,PHARMAPLUS,19989500-3,CITRAGEL,1.786,CALCIO CITRATO 1500 MG COMO CALCIO CITRATO TETRAHIDRATADO. (EQUIVALENTE A DE CALCIO ELEMENTAL),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19915103-1,CLARITROMICINA 500 MG TAB,3.426,CLARITROMICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
MEGALABS MEDIHEALT,PHARMAPLUS,20526-3,PROCICAR,40.362,CALAMINA (OXIDO DE ZINC: 5G + ARIABEL SIENNA: 0.02G),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19941124-1,PROGENDO 100 MG,5.645,PROGESTERONA MICRONIZADA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19942690-1,PROGENDO 200 MG,9.279,PROGESTERONA MICRONIZADA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19931425-12,PROLERTUS 140 MG,4.641,-,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19953629-3,REFLUCIL 5 MG,4.464,MOSAPRIDA 5MG,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,226891-4,REFRESH TEARS,42.35,CARBOXIMETILCELULOSA SODICA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,19964592-3,RELESTAT,98.2,CLORHIDRATO DE EPINASTINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,31063-2,RETIBLAN 100 UI,829.0,VITAMINA A PALMITATO EQUIVALENTE A VITAMINA A 100.000UI,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,30168-1,RIFAMPICINA 300 MG CD,2.687,RIFAMPICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20058720-1,RIFAX 550 MG,9.256,RIFAXIMINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,20087447-2,RIOPAN FRASCO,55.172,DIMETICONA AL 30% (EQUIVALENTE A 950MG DE DIMETILPOLISILOXANO),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20007377-2,RISPERIDONA MK 1MG TAB,388.0,RISPERIDONA 1 MG TABLETA CUBIERTA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20007289-2,RISPERIDONA MK 2MG TAB,783.0,RISPERIDONA 2 MG TABLETA CUBIERTA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19991863-12,ROSUVASTATINA 10 MG CBG CJA,2.347,ROSUVASTATINA CALCICA EQUIVALENTE A ROSUVASTATINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19992501-6,ROSUVASTATINA 20 MG CBG CJA,2.632,ROSUVASTATINA CALCICA EQUIVALENTE A ROSUVASTATINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,19992501-13,ROSUVASTATINA MK 20 MG,5.791,ROSUVASTATINA 20 MG TABLETA RECUBIERTA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19997031-30,ROVARIL 40 MG,7.341,ROSUVASTATINA CALCICA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,45820-4,RYTMONORM 150 MG TBS,10.128,PROPAFENONA CLORHIDRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,50476-13,NULYTELY 105/280 CER,13.348,BICARBONATO DE SODIO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,50476-12,NULYTELY 105/280 CER,13.621,BICARBONATO DE SODIO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19943937-6,NYTAX 100 MG/5 ML SUSPENSION,84.983,NITAZOXANIDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19943936-6,NYTAX 500 MG,13.429,NITAZOXANIDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,20086613-6,OPTIVE,53.4,CARBOXIMETILCELULOSA SODICA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19931214-7,ORLISTAT 120 MG CBG,1.535,ORLISTAT,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
AXON PHARMA SAS,PHARMAPLUS,225311-1,OTIRILIN,42.735,ANTIPIRINA (FENAZONA),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20018967-1,OXIMETAZOLINA MK 0.025PORC NAS,13.186,"OXIMETAZOLINA CLORHIDRATO 0,25MG SOLUCION NASAL",,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBOTT FORMAS NUTRICIONALES,PHARMAPLUS,20020097-1,PEDIALYTE MAX ZINC 60MEQ MANZANA,9.918,CLORURO DE SODIO + GLUCONATO DE ZINC,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA OTC,PHARMAPLUS,19914784-1,PEDIAVIT GOTAS,25.323,ACIDO ASCORBICO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA OTC,PHARMAPLUS,19940150-1,PEDIAVIT ZINC GOTAS,24.588,ACIDO ASCORBICO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS,PHARMAPLUS,19952762-1,PEG POLIETILENGLICOL 3350,81.781,POLIETILENGLICOL 100 GR POLVO PARA RECONSTITUIR A SOL ORAL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
FAES FARMA COLOMBIA S.A.S.,PHARMAPLUS,20017551-1,POTENCIATOR 5G SOLUCION ORAL,5.624,N,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19955898-1,MELOXICAM 15 MG TAB,586.0,MELOXICAM,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19944002-1,MELOXICAM 7.5 MG TAB,645.0,MELOXICAM,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19927154-7,METOTREXATO 2.5 MG,2.013,METOTREXATE,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,1983837-5,METRONIDAZOL 500 MG OVULOS,756.0,METRONIDAZOL OVULOS CAJA 20 BLISTER,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,20044427-3,MITRUL 15 MG,9.697,CICLOBENZAPRINA CLORHIDRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS,PHARMAPLUS,20057097-2,MOVIPROST 24 MCG,8.886,LUBIPROSTONE 24 MCG CAPSULA BLANDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMIONI,PHARMAPLUS,37538-8,MULTIVIT M NF PLUS,933.0,ACIDO FOLICO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19908056-1,MUTUM CR 10 MG,5.214,OXIBUTININA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19908273-5,MUVETT 200 MG,4.394,TRIMEBUTINA MALEATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19937456-4,MUVETT 50 MG INYECTABLE,35.186,TRIMEBUTINA MALEATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ALCON LABORATORIOS,PHARMAPLUS,33031-1,MYDRIACYL 1%,26.071,TROPICAMIDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
AXON PHARMA SAS,PHARMAPLUS,19933067-3,NAABAK,143.815,N-ACETIL ASPARTIL GLUTAMATO SODICO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20159113-4,NEDOX 40 MG,10.909,PELLETS DE ESOMEPRAZOL AL 8.5% (470.588 MG) EQUIVALENTES A ESOMEPRAZOL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19999146-2,NISTATINA + OXIDO DE ZINC COLMED TUBO,17.604,NISTATINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20017424-19,NITROFURANTOINA MK 100 MG CAP,628.0,NITROFURANTOINA 100 MG CAPSULA DURA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19963298-2,INFLAEN 20 MG,6.452,LEFLUNOMIDA MICRONIZADA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20020351-9,ISOFACE 10 MG,4.686,ISOTRETINOINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20020351-9,ISOFACE 20 MG,3.108,ISOTRETINOINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,20003630-6,ISOTRETINOINA 10 MG CBG,2.797,ISOTRETINOINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,19979253-1,IVERMECTINA MK 6MG GOTAS,15.671,IVERMECTINA 6MG SOL ORAL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19942419-2,KAZIDE 200 MG DISPER,13.246,NITAZOXANIDA 200 MG,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19942420-2,KAZIDE 500 MG,12.653,NITAZOXANIDA MICRONIZADA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19961994-2,KLARICID 500 MG TBS,13.025,CLARITROMICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMIONI,PHARMAPLUS,19937169-2,LAGRIFRESH,31.884,DEXTRAN 70,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,20035873-4,LASTACAFT,107.85,ALCAFTADINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19944142-1,LEVOCETIRIZINA 5 MG TAB,1.607,LEVOCETIRIZINA DICLORHIDRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19974623-3,LEVOTIROXINA 100 MCG TAB CJA,291.0,LEVOTIROXINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19985888-9,LEVOTIROXINA 100 UG TAB,406.0,LEVOTIROXINA SODICA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19974622-1,LEVOTIROXINA 50 UG TAB,336.0,LEVOTIROXINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA OTC,PHARMAPLUS,19942300-4,LEVOTRE,8.963,LEVOCETIRIZINA DICLORHIDRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20090823-9,LIPOMEGA 20 MG,7.187,1 G DE ACIDOS OMEGA 3 ETIL ESTER AL 84%. EQUIVALENTE A EPA + DHA DISUELTOS EN LA CAPSULA DE GELATINA BLANDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,20009282-2,LUMIGAN RC 0.01%,24.7,BIMATOPROST,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,59491-13,LUVOX 100 MGS,3.793,MALEATO DE FLUVOXAMINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19991314-1,MARCELLE,1.543,DROSPIRENONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LEGRAND,PHARMAPLUS,19966737-8,MEBEMINT 200 MG,3.282,MEBEVERINA CLORHIDRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
NOVONORDISK,PHARMAPLUS,19910693-6,NOVORAPID FLEX PEN CAJA X 5 DISP,24.203,INSULINA ASPARTANO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,230167-3,ENICAL 120 MG CAPSULAS CJA 84,3.716,ORLISTAT 120MG,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,20016201-2,ZIMAQUIN 50 MG,10.801,CLOMIFENO CITRATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20008867-7,ZOPICLONA MK 7.5 MG TAB,1.777,"ZOPICLONA 7,5 MG TABLETA CUBIERTA RANURADA",,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ABBVIE EYE CARE,PHARMAPLUS,20030887-4,ZYMAXID,98.15,GATIFLOXACINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20061217-3,TRASS 500 MG/85 MG,18.264,NAPROXENO SODICO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
NOVONORDISK,PHARMAPLUS,20059262-2,TRESIBA 100 ML,50.021,INSULINA DEGLUDEC,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19934689-6,TRETINE 10 MG,2.32,ISOTRETINOINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,19939733-11,TRETINE 20 MG,3.259,ISOTRETINOINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS GENERICOS COLMED,PHARMAPLUS,19956858-3,TRIMEBUTINA 300 MG TAB,2.605,TRIMEBUTINA MALEATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
LAFRANCOL,PHARMAPLUS,59081-3,TROMIX 500 MG,33.072,AZITROMICINA DIH EQV. 500MG AZITROMICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
AXON PHARMA SAS,PHARMAPLUS,1980347-5,URO VAOM,10.243,,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,205256-2,UROXACIN 200 MGS COM,12.157,CLORHIDRATO DE FENILAZOPIRIDINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20068732-16,VALSARTAN+AMLODIPINO 160/10 MG,892.0,VALSARTAN + AMLODIPINO BESILATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
TECNOQUIMICAS MK,PHARMAPLUS,20068730-11,VALSARTAN+AMLODIPINO 160/5 MG,871.0,VALSARTAN + AMLODIPINO BESILATO,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20043701-6,VARTERAL 320/5 MG,3.718,AMLODIPINO BESILATO 6.935048 MG EQUIVALENTES A AMLODIPINO BASE,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20009157-5,VAIDUO OVULOS,19.038,CLINDAMICINA FOSFATO. EQUIVALENTE A CLINDAMICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,20009157-5,VAIDUO OVULOS,18.648,CLINDAMICINA FOSFATO. EQUIVALENTE A CLINDAMICINA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19987731-2,VERONIQ MINI,961.0,DROSPIRENONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19987728-2,VERONIQ,1.281,DROSPIRENONA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19968570-9,VIGIA 100 MG,12.323,MODAFINIL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19968570-9,VIGIA 100 MG,12.57,MODAFINIL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
PROCAPS FARMA RX,PHARMAPLUS,19968571-13,VIGIA 200 MG,12.57,MODAFINIL,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,20036706-1,VIMPAT 10Mg/mL SOLUCION FCO X 200mL,406.577,LACOSAMIDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BIOPAS LABORATORIES,PHARMAPLUS,20010106-1,VIMPAT 10Mg/ML IV VIAL 20mL,431.811,LACOSAMIDA,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
EUROFARMA,PHARMAPLUS,19953713-2,VIREX 400 MG CJA X 35 TAB,6.243,ACICLOVIR,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
EUROFARMA,PHARMAPLUS,20010145-1,VIREX COVER LIPS CREMA LABIAL,46.631,ACICLOVIR,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
EUROFARMA,PHARMAPLUS,219368-4,VIREX UNGUENTO 5% TUBO X 15 GR,52.87,ACICLOVIR,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
AXON PHARMA SAS,PHARMAPLUS,20031073-1,VIRGAN,120.71,GANCICLOVIR,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
BUSSIE FARMA,PHARMAPLUS,20003175-5,SATOREN 50 MG,7.106,LOSARTAN POTASICO 50MG,,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
ADIUM,PHARMAPLUS,19981211-2,SEGREGAM 20 MG,9.278,PANTOPRAZOL SODICO SESQUIHIDRATO (EQUIVALENTE A PANTOPRAZOL),,,,,DUPLICADO_AMBIGUO_PRECIOS_DISTINTOS,
